Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.086, 0.029, 0.299, 0.030] | Action Distribution: FORWARD: 0.1623 | TURN_LEFT: 0.1697 | TURN_RIGHT: 0.1673 | FORWARD_LEFT: 0.1651 | FORWARD_RIGHT: 0.1678 | BACKWARD: 0.1677 | Selected: BACKWARD (prob: 0.1677)
Episode 52 | Step 4 | State: [0.285, 0.032, 0.000, 0.000, 0.142, 0.186, 0.289, 0.030] | Action Distribution: FORWARD: 0.0033 | TURN_LEFT: 0.6036 | TURN_RIGHT: 0.1868 | FORWARD_LEFT: 0.0584 | FORWARD_RIGHT: 0.0374 | BACKWARD: 0.1105 | Selected: TURN_LEFT (prob: 0.6036)
Episode 52 | Step 5 | State: [0.195, 0.032, 0.000, 0.000, 0.077, 0.303, 0.289, 0.041] | Action Distribution: FORWARD: 0.0037 | TURN_LEFT: 0.5659 | TURN_RIGHT: 0.1638 | FORWARD_LEFT: 0.0454 | FORWARD_RIGHT: 0.0248 | BACKWARD: 0.1963 | Selected: BACKWARD (prob: 0.1963)
Episode 52 | Step 6 | State: [0.176, 0.032, 0.000, 0.000, 0.065, 0.118, 0.289, 0.040] | Action Distribution: FORWARD: 0.0040 | TURN_LEFT: 0.2801 | TURN_RIGHT: 0.3441 | FORWARD_LEFT: 0.0771 | FORWARD_RIGHT: 0.2513 | BACKWARD: 0.0434 | Selected: BACKWARD (prob: 0.0434)
Episode 52 | Step 7 | State: [0.129, 0.065, 0.000, 0.000, 0.056, 0.056, 0.300, 0.030] | Action Distribution: FORWARD: 0.0024 | TURN_LEFT: 0.1141 | TURN_RIGHT: 0.3060 | FORWARD_LEFT: 0.0552 | FORWARD_RIGHT: 0.5048 | BACKWARD: 0.0174 | Selected: FORWARD_LEFT (prob: 0.0552)
Episode 52 | Step 8 | State: [0.094, 0.032, 0.000, 0.000, 0.029, 0.166, 0.292, 0.040] | Action Distribution: FORWARD: 0.0044 | TURN_LEFT: 0.2855 | TURN_RIGHT: 0.3403 | FORWARD_LEFT: 0.0766 | FORWARD_RIGHT: 0.2392 | BACKWARD: 0.0539 | Selected: TURN_RIGHT (prob: 0.3403)
Episode 52 | Step 9 | State: [0.179, 0.032, 0.000, 0.000, 0.060, 0.110, 0.289, 0.040] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.3190 | TURN_RIGHT: 0.2887 | FORWARD_LEFT: 0.0897 | FORWARD_RIGHT: 0.2540 | BACKWARD: 0.0448 | Selected: TURN_LEFT (prob: 0.3190)
Episode 52 | Step 10 | State: [0.094, 0.032, 0.000, 0.000, 0.029, 0.165, 0.293, 0.040] | Action Distribution: FORWARD: 0.0045 | TURN_LEFT: 0.3411 | TURN_RIGHT: 0.3010 | FORWARD_LEFT: 0.0847 | FORWARD_RIGHT: 0.2042 | BACKWARD: 0.0645 | Selected: FORWARD_RIGHT (prob: 0.2042)
Episode 53 | Step 1 | State: [0.212, 0.032, 0.000, 0.000, 0.069, 0.222, 0.289, 0.042] | Action Distribution: FORWARD: 0.0033 | TURN_LEFT: 0.6100 | TURN_RIGHT: 0.1338 | FORWARD_LEFT: 0.0727 | FORWARD_RIGHT: 0.0455 | BACKWARD: 0.1347 | Selected: TURN_LEFT (prob: 0.6100)
Episode 53 | Step 2 | State: [0.134, 0.032, 0.000, 0.000, 0.029, 0.326, 0.289, 0.052] | Action Distribution: FORWARD: 0.0031 | TURN_LEFT: 0.5419 | TURN_RIGHT: 0.0845 | FORWARD_LEFT: 0.0421 | FORWARD_RIGHT: 0.0134 | BACKWARD: 0.3150 | Selected: TURN_LEFT (prob: 0.5419)
Episode 53 | Step 3 | State: [0.075, 0.032, 0.000, 0.000, 0.029, 0.427, 0.289, 0.051] | Action Distribution: FORWARD: 0.0016 | TURN_LEFT: 0.3644 | TURN_RIGHT: 0.0312 | FORWARD_LEFT: 0.0143 | FORWARD_RIGHT: 0.0018 | BACKWARD: 0.5867 | Selected: TURN_LEFT (prob: 0.3644)
Episode 53 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.511, 0.289, 0.041] | Action Distribution: FORWARD: 0.0008 | TURN_LEFT: 0.2517 | TURN_RIGHT: 0.0153 | FORWARD_LEFT: 0.0061 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.7256 | Selected: BACKWARD (prob: 0.7256)
Episode 53 | Step 5 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.245, 0.303, 0.036] | Action Distribution: FORWARD: 0.0047 | TURN_LEFT: 0.4848 | TURN_RIGHT: 0.1908 | FORWARD_LEFT: 0.0691 | FORWARD_RIGHT: 0.0557 | BACKWARD: 0.1950 | Selected: BACKWARD (prob: 0.1950)
Episode 53 | Step 6 | State: [0.039, 0.054, 0.000, 0.000, 0.029, 0.126, 0.306, 0.030] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.2554 | TURN_RIGHT: 0.2932 | FORWARD_LEFT: 0.0869 | FORWARD_RIGHT: 0.3126 | BACKWARD: 0.0482 | Selected: FORWARD_RIGHT (prob: 0.3126)
Episode 53 | Step 7 | State: [0.033, 0.043, 0.000, 0.000, 0.029, 0.155, 0.305, 0.029] | Action Distribution: FORWARD: 0.0041 | TURN_LEFT: 0.2973 | TURN_RIGHT: 0.2924 | FORWARD_LEFT: 0.0887 | FORWARD_RIGHT: 0.2574 | BACKWARD: 0.0602 | Selected: TURN_LEFT (prob: 0.2973)
Episode 53 | Step 8 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.213, 0.303, 0.030] | Action Distribution: FORWARD: 0.0045 | TURN_LEFT: 0.3978 | TURN_RIGHT: 0.2618 | FORWARD_LEFT: 0.0863 | FORWARD_RIGHT: 0.1490 | BACKWARD: 0.1006 | Selected: TURN_RIGHT (prob: 0.2618)
Episode 53 | Step 9 | State: [0.032, 0.042, 0.000, 0.000, 0.029, 0.155, 0.300, 0.030] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.2576 | TURN_RIGHT: 0.2936 | FORWARD_LEFT: 0.0855 | FORWARD_RIGHT: 0.3117 | BACKWARD: 0.0478 | Selected: FORWARD_RIGHT (prob: 0.3117)
Episode 53 | Step 10 | State: [0.086, 0.032, 0.000, 0.000, 0.059, 0.202, 0.289, 0.041] | Action Distribution: FORWARD: 0.0040 | TURN_LEFT: 0.4555 | TURN_RIGHT: 0.2200 | FORWARD_LEFT: 0.0889 | FORWARD_RIGHT: 0.1304 | BACKWARD: 0.1011 | Selected: TURN_RIGHT (prob: 0.2200)
Episode 54 | Step 1 | State: [0.158, 0.032, 0.000, 0.000, 0.075, 0.131, 0.289, 0.040] | Action Distribution: FORWARD: 0.0030 | TURN_LEFT: 0.3723 | TURN_RIGHT: 0.2236 | FORWARD_LEFT: 0.1031 | FORWARD_RIGHT: 0.2519 | BACKWARD: 0.0461 | Selected: FORWARD_LEFT (prob: 0.1031)
Episode 54 | Step 2 | State: [0.116, 0.033, 0.000, 0.000, 0.029, 0.481, 0.292, 0.051] | Action Distribution: FORWARD: 0.0013 | TURN_LEFT: 0.4516 | TURN_RIGHT: 0.0325 | FORWARD_LEFT: 0.0182 | FORWARD_RIGHT: 0.0029 | BACKWARD: 0.4935 | Selected: BACKWARD (prob: 0.4935)
Episode 54 | Step 3 | State: [0.084, 0.032, 0.000, 0.000, 0.057, 0.182, 0.289, 0.040] | Action Distribution: FORWARD: 0.0035 | TURN_LEFT: 0.4012 | TURN_RIGHT: 0.2467 | FORWARD_LEFT: 0.0908 | FORWARD_RIGHT: 0.1931 | BACKWARD: 0.0648 | Selected: FORWARD_RIGHT (prob: 0.1931)
Episode 54 | Step 4 | State: [0.185, 0.033, 0.000, 0.000, 0.087, 0.248, 0.293, 0.040] | Action Distribution: FORWARD: 0.0022 | TURN_LEFT: 0.6458 | TURN_RIGHT: 0.1220 | FORWARD_LEFT: 0.0733 | FORWARD_RIGHT: 0.0529 | BACKWARD: 0.1039 | Selected: TURN_RIGHT (prob: 0.1220)
Episode 54 | Step 5 | State: [0.267, 0.032, 0.000, 0.000, 0.166, 0.154, 0.289, 0.030] | Action Distribution: FORWARD: 0.0014 | TURN_LEFT: 0.7201 | TURN_RIGHT: 0.0949 | FORWARD_LEFT: 0.0760 | FORWARD_RIGHT: 0.0475 | BACKWARD: 0.0601 | Selected: TURN_LEFT (prob: 0.7201)
Episode 54 | Step 6 | State: [0.183, 0.032, 0.000, 0.000, 0.087, 0.248, 0.289, 0.041] | Action Distribution: FORWARD: 0.0020 | TURN_LEFT: 0.6861 | TURN_RIGHT: 0.1072 | FORWARD_LEFT: 0.0649 | FORWARD_RIGHT: 0.0347 | BACKWARD: 0.1051 | Selected: TURN_LEFT (prob: 0.6861)
Episode 54 | Step 7 | State: [0.118, 0.032, 0.000, 0.000, 0.066, 0.370, 0.289, 0.051] | Action Distribution: FORWARD: 0.0015 | TURN_LEFT: 0.6208 | TURN_RIGHT: 0.0498 | FORWARD_LEFT: 0.0274 | FORWARD_RIGHT: 0.0045 | BACKWARD: 0.2961 | Selected: BACKWARD (prob: 0.2961)
Episode 54 | Step 8 | State: [0.033, 0.033, 0.000, 0.000, 0.058, 0.128, 0.298, 0.040] | Action Distribution: FORWARD: 0.0031 | TURN_LEFT: 0.3683 | TURN_RIGHT: 0.2951 | FORWARD_LEFT: 0.0870 | FORWARD_RIGHT: 0.2019 | BACKWARD: 0.0445 | Selected: FORWARD_RIGHT (prob: 0.2019)
Episode 54 | Step 9 | State: [0.172, 0.032, 0.000, 0.000, 0.124, 0.166, 0.289, 0.040] | Action Distribution: FORWARD: 0.0017 | TURN_LEFT: 0.7148 | TURN_RIGHT: 0.1077 | FORWARD_LEFT: 0.0673 | FORWARD_RIGHT: 0.0302 | BACKWARD: 0.0783 | Selected: TURN_LEFT (prob: 0.7148)
Episode 54 | Step 10 | State: [0.081, 0.032, 0.000, 0.000, 0.069, 0.264, 0.289, 0.044] | Action Distribution: FORWARD: 0.0022 | TURN_LEFT: 0.6638 | TURN_RIGHT: 0.1044 | FORWARD_LEFT: 0.0488 | FORWARD_RIGHT: 0.0143 | BACKWARD: 0.1666 | Selected: TURN_LEFT (prob: 0.6638)
Episode 55 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.385, 0.289, 0.041] | Action Distribution: FORWARD: 0.0017 | TURN_LEFT: 0.5493 | TURN_RIGHT: 0.0617 | FORWARD_LEFT: 0.0244 | FORWARD_RIGHT: 0.0033 | BACKWARD: 0.3595 | Selected: BACKWARD (prob: 0.3595)
Episode 55 | Step 2 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.163, 0.299, 0.030] | Action Distribution: FORWARD: 0.0032 | TURN_LEFT: 0.4368 | TURN_RIGHT: 0.2860 | FORWARD_LEFT: 0.0916 | FORWARD_RIGHT: 0.1263 | BACKWARD: 0.0561 | Selected: TURN_LEFT (prob: 0.4368)
Episode 55 | Step 3 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.226, 0.303, 0.030] | Action Distribution: FORWARD: 0.0032 | TURN_LEFT: 0.5400 | TURN_RIGHT: 0.2211 | FORWARD_LEFT: 0.0782 | FORWARD_RIGHT: 0.0513 | BACKWARD: 0.1062 | Selected: TURN_LEFT (prob: 0.5400)
Episode 55 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.276, 0.303, 0.030] | Action Distribution: FORWARD: 0.0031 | TURN_LEFT: 0.5594 | TURN_RIGHT: 0.1683 | FORWARD_LEFT: 0.0633 | FORWARD_RIGHT: 0.0235 | BACKWARD: 0.1825 | Selected: FORWARD (prob: 0.0031)
Episode 55 | Step 5 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.561, 0.289, 0.051] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.1826 | TURN_RIGHT: 0.0097 | FORWARD_LEFT: 0.0035 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.8038 | Selected: BACKWARD (prob: 0.8038)
Episode 55 | Step 6 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.273, 0.304, 0.030] | Action Distribution: FORWARD: 0.0036 | TURN_LEFT: 0.4990 | TURN_RIGHT: 0.1854 | FORWARD_LEFT: 0.0682 | FORWARD_RIGHT: 0.0247 | BACKWARD: 0.2192 | Selected: TURN_RIGHT (prob: 0.1854)
Episode 55 | Step 7 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.223, 0.303, 0.030] | Action Distribution: FORWARD: 0.0042 | TURN_LEFT: 0.4421 | TURN_RIGHT: 0.2609 | FORWARD_LEFT: 0.0888 | FORWARD_RIGHT: 0.0540 | BACKWARD: 0.1500 | Selected: BACKWARD (prob: 0.1500)
Episode 55 | Step 8 | State: [0.032, 0.058, 0.000, 0.000, 0.029, 0.096, 0.306, 0.030] | Action Distribution: FORWARD: 0.0034 | TURN_LEFT: 0.2081 | TURN_RIGHT: 0.3680 | FORWARD_LEFT: 0.1003 | FORWARD_RIGHT: 0.2828 | BACKWARD: 0.0374 | Selected: FORWARD_RIGHT (prob: 0.2828)
Episode 55 | Step 9 | State: [0.032, 0.043, 0.000, 0.000, 0.050, 0.115, 0.300, 0.030] | Action Distribution: FORWARD: 0.0042 | TURN_LEFT: 0.2642 | TURN_RIGHT: 0.3730 | FORWARD_LEFT: 0.1087 | FORWARD_RIGHT: 0.1887 | BACKWARD: 0.0611 | Selected: FORWARD_RIGHT (prob: 0.1887)
Episode 55 | Step 10 | State: [0.083, 0.032, 0.000, 0.000, 0.074, 0.147, 0.289, 0.036] | Action Distribution: FORWARD: 0.0046 | TURN_LEFT: 0.3798 | TURN_RIGHT: 0.2937 | FORWARD_LEFT: 0.1136 | FORWARD_RIGHT: 0.0859 | BACKWARD: 0.1224 | Selected: TURN_LEFT (prob: 0.3798)
Episode 56 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.057, 0.227, 0.289, 0.040] | Action Distribution: FORWARD: 0.0056 | TURN_LEFT: 0.3312 | TURN_RIGHT: 0.2595 | FORWARD_LEFT: 0.0814 | FORWARD_RIGHT: 0.0420 | BACKWARD: 0.2803 | Selected: FORWARD_LEFT (prob: 0.0814)
Episode 56 | Step 2 | State: [0.033, 0.033, 0.000, 0.000, 0.029, 0.749, 0.291, 0.051] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0195 | TURN_RIGHT: 0.0017 | FORWARD_LEFT: 0.0005 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9783 | Selected: BACKWARD (prob: 0.9783)
Episode 56 | Step 3 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.287, 0.289, 0.040] | Action Distribution: FORWARD: 0.0061 | TURN_LEFT: 0.2751 | TURN_RIGHT: 0.2750 | FORWARD_LEFT: 0.0777 | FORWARD_RIGHT: 0.0481 | BACKWARD: 0.3179 | Selected: TURN_LEFT (prob: 0.2751)
Episode 56 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.351, 0.289, 0.030] | Action Distribution: FORWARD: 0.0055 | TURN_LEFT: 0.2562 | TURN_RIGHT: 0.2203 | FORWARD_LEFT: 0.0622 | FORWARD_RIGHT: 0.0295 | BACKWARD: 0.4264 | Selected: TURN_LEFT (prob: 0.2562)
Episode 56 | Step 5 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.426, 0.291, 0.029] | Action Distribution: FORWARD: 0.0041 | TURN_LEFT: 0.2118 | TURN_RIGHT: 0.1370 | FORWARD_LEFT: 0.0392 | FORWARD_RIGHT: 0.0118 | BACKWARD: 0.5961 | Selected: BACKWARD (prob: 0.5961)
Episode 56 | Step 6 | State: [0.042, 0.032, 0.000, 0.000, 0.029, 0.221, 0.305, 0.030] | Action Distribution: FORWARD: 0.0044 | TURN_LEFT: 0.1447 | TURN_RIGHT: 0.4062 | FORWARD_LEFT: 0.0928 | FORWARD_RIGHT: 0.2915 | BACKWARD: 0.0605 | Selected: TURN_RIGHT (prob: 0.4062)
Episode 56 | Step 7 | State: [0.032, 0.043, 0.000, 0.000, 0.029, 0.162, 0.305, 0.030] | Action Distribution: FORWARD: 0.0029 | TURN_LEFT: 0.0764 | TURN_RIGHT: 0.3603 | FORWARD_LEFT: 0.0696 | FORWARD_RIGHT: 0.4687 | BACKWARD: 0.0222 | Selected: TURN_RIGHT (prob: 0.3603)
Episode 56 | Step 8 | State: [0.032, 0.053, 0.000, 0.000, 0.029, 0.136, 0.305, 0.030] | Action Distribution: FORWARD: 0.0023 | TURN_LEFT: 0.0557 | TURN_RIGHT: 0.3272 | FORWARD_LEFT: 0.0568 | FORWARD_RIGHT: 0.5433 | BACKWARD: 0.0147 | Selected: FORWARD_RIGHT (prob: 0.5433)
Episode 56 | Step 9 | State: [0.032, 0.032, 0.000, 0.000, 0.065, 0.170, 0.296, 0.030] | Action Distribution: FORWARD: 0.0042 | TURN_LEFT: 0.1183 | TURN_RIGHT: 0.4297 | FORWARD_LEFT: 0.0810 | FORWARD_RIGHT: 0.3248 | BACKWARD: 0.0420 | Selected: FORWARD_RIGHT (prob: 0.3248)
Episode 56 | Step 10 | State: [0.112, 0.032, 0.000, 0.000, 0.153, 0.228, 0.289, 0.040] | Action Distribution: FORWARD: 0.0050 | TURN_LEFT: 0.3276 | TURN_RIGHT: 0.2640 | FORWARD_LEFT: 0.0792 | FORWARD_RIGHT: 0.0427 | BACKWARD: 0.2815 | Selected: FORWARD_LEFT (prob: 0.0792)
Episode 57 | Step 1 | State: [0.063, 0.032, 0.000, 0.000, 0.091, 0.886, 0.289, 0.042] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0110 | TURN_RIGHT: 0.0008 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9881 | Selected: BACKWARD (prob: 0.9881)
Episode 57 | Step 2 | State: [0.032, 0.032, 0.000, 0.000, 0.076, 0.255, 0.289, 0.033] | Action Distribution: FORWARD: 0.0065 | TURN_LEFT: 0.2659 | TURN_RIGHT: 0.3784 | FORWARD_LEFT: 0.0689 | FORWARD_RIGHT: 0.0601 | BACKWARD: 0.2202 | Selected: TURN_LEFT (prob: 0.2659)
Episode 57 | Step 3 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.365, 0.289, 0.036] | Action Distribution: FORWARD: 0.0055 | TURN_LEFT: 0.2856 | TURN_RIGHT: 0.2353 | FORWARD_LEFT: 0.0420 | FORWARD_RIGHT: 0.0165 | BACKWARD: 0.4152 | Selected: TURN_LEFT (prob: 0.2856)
Episode 57 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.458, 0.289, 0.040] | Action Distribution: FORWARD: 0.0026 | TURN_LEFT: 0.2099 | TURN_RIGHT: 0.0833 | FORWARD_LEFT: 0.0137 | FORWARD_RIGHT: 0.0019 | BACKWARD: 0.6886 | Selected: BACKWARD (prob: 0.6886)
Episode 57 | Step 5 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.193, 0.304, 0.030] | Action Distribution: FORWARD: 0.0051 | TURN_LEFT: 0.2002 | TURN_RIGHT: 0.4946 | FORWARD_LEFT: 0.0689 | FORWARD_RIGHT: 0.1655 | BACKWARD: 0.0657 | Selected: TURN_LEFT (prob: 0.2002)
Episode 57 | Step 6 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.263, 0.304, 0.030] | Action Distribution: FORWARD: 0.0058 | TURN_LEFT: 0.3081 | TURN_RIGHT: 0.4094 | FORWARD_LEFT: 0.0567 | FORWARD_RIGHT: 0.0599 | BACKWARD: 0.1601 | Selected: TURN_LEFT (prob: 0.3081)
Episode 57 | Step 7 | State: [0.036, 0.032, 0.000, 0.000, 0.029, 0.308, 0.303, 0.030] | Action Distribution: FORWARD: 0.0053 | TURN_LEFT: 0.3599 | TURN_RIGHT: 0.3148 | FORWARD_LEFT: 0.0423 | FORWARD_RIGHT: 0.0279 | BACKWARD: 0.2498 | Selected: TURN_RIGHT (prob: 0.3148)
Episode 57 | Step 8 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.263, 0.304, 0.030] | Action Distribution: FORWARD: 0.0055 | TURN_LEFT: 0.3291 | TURN_RIGHT: 0.4004 | FORWARD_LEFT: 0.0485 | FORWARD_RIGHT: 0.0586 | BACKWARD: 0.1579 | Selected: TURN_RIGHT (prob: 0.4004)
Episode 57 | Step 9 | State: [0.032, 0.032, 0.000, 0.000, 0.029, 0.191, 0.304, 0.030] | Action Distribution: FORWARD: 0.0047 | TURN_LEFT: 0.2180 | TURN_RIGHT: 0.4876 | FORWARD_LEFT: 0.0526 | FORWARD_RIGHT: 0.1736 | BACKWARD: 0.0635 | Selected: TURN_RIGHT (prob: 0.4876)
Episode 57 | Step 10 | State: [0.032, 0.042, 0.000, 0.000, 0.053, 0.159, 0.303, 0.030] | Action Distribution: FORWARD: 0.0042 | TURN_LEFT: 0.1865 | TURN_RIGHT: 0.4820 | FORWARD_LEFT: 0.0480 | FORWARD_RIGHT: 0.2285 | BACKWARD: 0.0508 | Selected: BACKWARD (prob: 0.0508)
Episode 58 | Step 1 | State: [0.036, 0.067, 0.000, 0.000, 0.050, 0.083, 0.307, 0.030] | Action Distribution: FORWARD: 0.0022 | TURN_LEFT: 0.0641 | TURN_RIGHT: 0.3622 | FORWARD_LEFT: 0.0310 | FORWARD_RIGHT: 0.5269 | BACKWARD: 0.0136 | Selected: FORWARD_RIGHT (prob: 0.5269)
Episode 58 | Step 2 | State: [0.032, 0.053, 0.000, 0.000, 0.099, 0.068, 0.300, 0.030] | Action Distribution: FORWARD: 0.0027 | TURN_LEFT: 0.0998 | TURN_RIGHT: 0.4013 | FORWARD_LEFT: 0.0359 | FORWARD_RIGHT: 0.4387 | BACKWARD: 0.0216 | Selected: FORWARD_RIGHT (prob: 0.4387)
Episode 58 | Step 3 | State: [0.074, 0.032, 0.000, 0.000, 0.199, 0.081, 0.289, 0.030] | Action Distribution: FORWARD: 0.0034 | TURN_LEFT: 0.4286 | TURN_RIGHT: 0.3359 | FORWARD_LEFT: 0.0447 | FORWARD_RIGHT: 0.1026 | BACKWARD: 0.0848 | Selected: TURN_LEFT (prob: 0.4286)
Episode 58 | Step 4 | State: [0.032, 0.032, 0.000, 0.000, 0.130, 0.144, 0.289, 0.030] | Action Distribution: FORWARD: 0.0045 | TURN_LEFT: 0.2627 | TURN_RIGHT: 0.4317 | FORWARD_LEFT: 0.0385 | FORWARD_RIGHT: 0.1789 | BACKWARD: 0.0836 | Selected: FORWARD_RIGHT (prob: 0.1789)
Episode 58 | Step 5 | State: [0.103, 0.032, 0.000, 0.000, 0.327, 0.197, 0.289, 0.030] | Action Distribution: FORWARD: 0.0008 | TURN_LEFT: 0.6101 | TURN_RIGHT: 0.0390 | FORWARD_LEFT: 0.0059 | FORWARD_RIGHT: 0.0010 | BACKWARD: 0.3433 | Selected: TURN_LEFT (prob: 0.6101)
Episode 58 | Step 6 | State: [0.063, 0.032, 0.000, 0.000, 0.181, 0.318, 0.289, 0.040] | Action Distribution: FORWARD: 0.0016 | TURN_LEFT: 0.3902 | TURN_RIGHT: 0.0629 | FORWARD_LEFT: 0.0062 | FORWARD_RIGHT: 0.0022 | BACKWARD: 0.5369 | Selected: BACKWARD (prob: 0.5369)
Episode 58 | Step 7 | State: [0.032, 0.032, 0.000, 0.000, 0.136, 0.125, 0.292, 0.030] | Action Distribution: FORWARD: 0.0043 | TURN_LEFT: 0.2847 | TURN_RIGHT: 0.4166 | FORWARD_LEFT: 0.0337 | FORWARD_RIGHT: 0.1733 | BACKWARD: 0.0874 | Selected: BACKWARD (prob: 0.0874)
Episode 58 | Step 8 | State: [0.032, 0.066, 0.000, 0.000, 0.107, 0.058, 0.304, 0.030] | Action Distribution: FORWARD: 0.0024 | TURN_LEFT: 0.0956 | TURN_RIGHT: 0.3681 | FORWARD_LEFT: 0.0253 | FORWARD_RIGHT: 0.4859 | BACKWARD: 0.0228 | Selected: TURN_RIGHT (prob: 0.3681)
Episode 58 | Step 9 | State: [0.032, 0.077, 0.000, 0.000, 0.170, 0.029, 0.301, 0.030] | Action Distribution: FORWARD: 0.0033 | TURN_LEFT: 0.2114 | TURN_RIGHT: 0.4110 | FORWARD_LEFT: 0.0303 | FORWARD_RIGHT: 0.2878 | BACKWARD: 0.0561 | Selected: TURN_RIGHT (prob: 0.4110)
Episode 58 | Step 10 | State: [0.032, 0.078, 0.000, 0.000, 0.210, 0.029, 0.296, 0.030] | Action Distribution: FORWARD: 0.0037 | TURN_LEFT: 0.3661 | TURN_RIGHT: 0.3652 | FORWARD_LEFT: 0.0278 | FORWARD_RIGHT: 0.1201 | BACKWARD: 0.1171 | Selected: TURN_RIGHT (prob: 0.3652)
Episode 59 | Step 1 | State: [0.106, 0.078, 0.000, 0.000, 0.259, 0.029, 0.296, 0.030] | Action Distribution: FORWARD: 0.0020 | TURN_LEFT: 0.6424 | TURN_RIGHT: 0.1697 | FORWARD_LEFT: 0.0192 | FORWARD_RIGHT: 0.0259 | BACKWARD: 0.1408 | Selected: TURN_LEFT (prob: 0.6424)
Episode 59 | Step 2 | State: [0.032, 0.078, 0.000, 0.000, 0.209, 0.029, 0.296, 0.030] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.4022 | TURN_RIGHT: 0.3433 | FORWARD_LEFT: 0.0240 | FORWARD_RIGHT: 0.0840 | BACKWARD: 0.1428 | Selected: TURN_LEFT (prob: 0.4022)
Episode 59 | Step 3 | State: [0.032, 0.077, 0.000, 0.000, 0.169, 0.029, 0.300, 0.030] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.2953 | TURN_RIGHT: 0.4188 | FORWARD_LEFT: 0.0264 | FORWARD_RIGHT: 0.1652 | BACKWARD: 0.0905 | Selected: FORWARD_RIGHT (prob: 0.1652)
Episode 59 | Step 4 | State: [0.085, 0.052, 0.000, 0.000, 0.357, 0.029, 0.289, 0.030] | Action Distribution: FORWARD: 0.0008 | TURN_LEFT: 0.6986 | TURN_RIGHT: 0.0433 | FORWARD_LEFT: 0.0047 | FORWARD_RIGHT: 0.0010 | BACKWARD: 0.2516 | Selected: TURN_LEFT (prob: 0.6986)
Episode 59 | Step 5 | State: [0.032, 0.049, 0.000, 0.000, 0.263, 0.054, 0.292, 0.030] | Action Distribution: FORWARD: 0.0026 | TURN_LEFT: 0.5514 | TURN_RIGHT: 0.1622 | FORWARD_LEFT: 0.0113 | FORWARD_RIGHT: 0.0104 | BACKWARD: 0.2621 | Selected: BACKWARD (prob: 0.2621)
Episode 59 | Step 6 | State: [0.032, 0.079, 0.000, 0.000, 0.164, 0.029, 0.301, 0.030] | Action Distribution: FORWARD: 0.0038 | TURN_LEFT: 0.2534 | TURN_RIGHT: 0.4450 | FORWARD_LEFT: 0.0241 | FORWARD_RIGHT: 0.1921 | BACKWARD: 0.0817 | Selected: TURN_LEFT (prob: 0.2534)
Episode 59 | Step 7 | State: [0.032, 0.078, 0.000, 0.000, 0.110, 0.046, 0.305, 0.030] | Action Distribution: FORWARD: 0.0031 | TURN_LEFT: 0.1332 | TURN_RIGHT: 0.4507 | FORWARD_LEFT: 0.0213 | FORWARD_RIGHT: 0.3523 | BACKWARD: 0.0394 | Selected: TURN_RIGHT (prob: 0.4507)
Episode 59 | Step 8 | State: [0.032, 0.079, 0.000, 0.000, 0.162, 0.029, 0.304, 0.030] | Action Distribution: FORWARD: 0.0036 | TURN_LEFT: 0.2192 | TURN_RIGHT: 0.4557 | FORWARD_LEFT: 0.0227 | FORWARD_RIGHT: 0.2294 | BACKWARD: 0.0694 | Selected: TURN_RIGHT (prob: 0.4557)
