Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.057, 0.020, 0.198, 0.020] | Action Distribution: FORWARD: 0.1653 | TURN_LEFT: 0.1695 | TURN_RIGHT: 0.1620 | FORWARD_LEFT: 0.1666 | FORWARD_RIGHT: 0.1717 | BACKWARD: 0.1649 | Selected: TURN_LEFT (prob: 0.1695)
Episode 73 | Step 3 | State: [0.108, 0.021, 0.000, 0.000, 0.364, 0.020, 0.193, 0.222] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0800 | TURN_RIGHT: 0.0141 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9059 | Selected: BACKWARD (prob: 0.9059)
Episode 73 | Step 4 | State: [0.090, 0.022, 0.000, 0.000, 0.185, 0.019, 0.195, 0.058] | Action Distribution: FORWARD: 0.2067 | TURN_LEFT: 0.4609 | TURN_RIGHT: 0.2812 | FORWARD_LEFT: 0.0118 | FORWARD_RIGHT: 0.0182 | BACKWARD: 0.0211 | Selected: TURN_LEFT (prob: 0.4609)
Episode 73 | Step 5 | State: [0.046, 0.021, 0.000, 0.000, 0.271, 0.020, 0.193, 0.041] | Action Distribution: FORWARD: 0.0234 | TURN_LEFT: 0.3711 | TURN_RIGHT: 0.5644 | FORWARD_LEFT: 0.0028 | FORWARD_RIGHT: 0.0039 | BACKWARD: 0.0345 | Selected: TURN_RIGHT (prob: 0.5644)
Episode 73 | Step 6 | State: [0.089, 0.021, 0.000, 0.000, 0.183, 0.020, 0.193, 0.057] | Action Distribution: FORWARD: 0.2771 | TURN_LEFT: 0.4245 | TURN_RIGHT: 0.2454 | FORWARD_LEFT: 0.0136 | FORWARD_RIGHT: 0.0220 | BACKWARD: 0.0173 | Selected: FORWARD (prob: 0.2771)
Episode 73 | Step 7 | State: [0.108, 0.021, 0.000, 0.000, 0.361, 0.020, 0.193, 0.216] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.1359 | TURN_RIGHT: 0.0198 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.8442 | Selected: BACKWARD (prob: 0.8442)
Episode 73 | Step 8 | State: [0.087, 0.021, 0.000, 0.000, 0.184, 0.020, 0.193, 0.057] | Action Distribution: FORWARD: 0.2694 | TURN_LEFT: 0.4295 | TURN_RIGHT: 0.2480 | FORWARD_LEFT: 0.0128 | FORWARD_RIGHT: 0.0222 | BACKWARD: 0.0181 | Selected: TURN_RIGHT (prob: 0.2480)
Episode 73 | Step 9 | State: [0.159, 0.021, 0.000, 0.000, 0.113, 0.020, 0.193, 0.101] | Action Distribution: FORWARD: 0.4919 | TURN_LEFT: 0.4232 | TURN_RIGHT: 0.0415 | FORWARD_LEFT: 0.0067 | FORWARD_RIGHT: 0.0227 | BACKWARD: 0.0139 | Selected: TURN_LEFT (prob: 0.4232)
Episode 73 | Step 10 | State: [0.087, 0.021, 0.000, 0.000, 0.182, 0.020, 0.193, 0.057] | Action Distribution: FORWARD: 0.2038 | TURN_LEFT: 0.4705 | TURN_RIGHT: 0.2730 | FORWARD_LEFT: 0.0103 | FORWARD_RIGHT: 0.0193 | BACKWARD: 0.0229 | Selected: FORWARD (prob: 0.2038)
Episode 74 | Step 1 | State: [0.107, 0.021, 0.000, 0.000, 0.363, 0.020, 0.193, 0.210] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0855 | TURN_RIGHT: 0.0133 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9012 | Selected: BACKWARD (prob: 0.9012)
Episode 74 | Step 2 | State: [0.086, 0.021, 0.000, 0.000, 0.181, 0.020, 0.193, 0.056] | Action Distribution: FORWARD: 0.1262 | TURN_LEFT: 0.5059 | TURN_RIGHT: 0.3147 | FORWARD_LEFT: 0.0075 | FORWARD_RIGHT: 0.0150 | BACKWARD: 0.0308 | Selected: TURN_LEFT (prob: 0.5059)
Episode 74 | Step 3 | State: [0.045, 0.021, 0.000, 0.000, 0.264, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0115 | TURN_LEFT: 0.3388 | TURN_RIGHT: 0.6030 | FORWARD_LEFT: 0.0015 | FORWARD_RIGHT: 0.0028 | BACKWARD: 0.0424 | Selected: TURN_RIGHT (prob: 0.6030)
Episode 74 | Step 4 | State: [0.086, 0.021, 0.000, 0.000, 0.180, 0.020, 0.193, 0.056] | Action Distribution: FORWARD: 0.0651 | TURN_LEFT: 0.5191 | TURN_RIGHT: 0.3593 | FORWARD_LEFT: 0.0048 | FORWARD_RIGHT: 0.0101 | BACKWARD: 0.0416 | Selected: TURN_LEFT (prob: 0.5191)
Episode 74 | Step 5 | State: [0.045, 0.021, 0.000, 0.000, 0.262, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0065 | TURN_LEFT: 0.3077 | TURN_RIGHT: 0.6305 | FORWARD_LEFT: 0.0010 | FORWARD_RIGHT: 0.0021 | BACKWARD: 0.0522 | Selected: BACKWARD (prob: 0.0522)
Episode 74 | Step 6 | State: [0.034, 0.021, 0.000, 0.000, 0.144, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1977 | TURN_LEFT: 0.2492 | TURN_RIGHT: 0.4854 | FORWARD_LEFT: 0.0226 | FORWARD_RIGHT: 0.0307 | BACKWARD: 0.0144 | Selected: TURN_RIGHT (prob: 0.4854)
Episode 74 | Step 7 | State: [0.053, 0.021, 0.000, 0.000, 0.104, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.4372 | TURN_LEFT: 0.1917 | TURN_RIGHT: 0.2750 | FORWARD_LEFT: 0.0357 | FORWARD_RIGHT: 0.0525 | BACKWARD: 0.0079 | Selected: FORWARD_LEFT (prob: 0.0357)
Episode 74 | Step 8 | State: [0.042, 0.021, 0.000, 0.000, 0.231, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0080 | TURN_LEFT: 0.2753 | TURN_RIGHT: 0.6726 | FORWARD_LEFT: 0.0014 | FORWARD_RIGHT: 0.0027 | BACKWARD: 0.0400 | Selected: TURN_RIGHT (prob: 0.6726)
Episode 74 | Step 9 | State: [0.078, 0.021, 0.000, 0.000, 0.159, 0.020, 0.193, 0.051] | Action Distribution: FORWARD: 0.0436 | TURN_LEFT: 0.4458 | TURN_RIGHT: 0.4585 | FORWARD_LEFT: 0.0047 | FORWARD_RIGHT: 0.0092 | BACKWARD: 0.0382 | Selected: TURN_RIGHT (prob: 0.4585)
Episode 74 | Step 10 | State: [0.140, 0.022, 0.000, 0.000, 0.102, 0.020, 0.193, 0.088] | Action Distribution: FORWARD: 0.1075 | TURN_LEFT: 0.6896 | TURN_RIGHT: 0.1399 | FORWARD_LEFT: 0.0039 | FORWARD_RIGHT: 0.0141 | BACKWARD: 0.0450 | Selected: TURN_LEFT (prob: 0.6896)
Episode 75 | Step 1 | State: [0.078, 0.021, 0.000, 0.000, 0.158, 0.020, 0.193, 0.051] | Action Distribution: FORWARD: 0.0433 | TURN_LEFT: 0.4537 | TURN_RIGHT: 0.4548 | FORWARD_LEFT: 0.0048 | FORWARD_RIGHT: 0.0093 | BACKWARD: 0.0340 | Selected: TURN_RIGHT (prob: 0.4548)
Episode 75 | Step 2 | State: [0.140, 0.021, 0.000, 0.000, 0.101, 0.020, 0.193, 0.088] | Action Distribution: FORWARD: 0.1173 | TURN_LEFT: 0.6914 | TURN_RIGHT: 0.1338 | FORWARD_LEFT: 0.0042 | FORWARD_RIGHT: 0.0152 | BACKWARD: 0.0381 | Selected: TURN_LEFT (prob: 0.6914)
Episode 75 | Step 3 | State: [0.079, 0.021, 0.000, 0.000, 0.158, 0.020, 0.193, 0.051] | Action Distribution: FORWARD: 0.0500 | TURN_LEFT: 0.4666 | TURN_RIGHT: 0.4391 | FORWARD_LEFT: 0.0054 | FORWARD_RIGHT: 0.0104 | BACKWARD: 0.0284 | Selected: TURN_RIGHT (prob: 0.4391)
Episode 75 | Step 4 | State: [0.140, 0.021, 0.000, 0.000, 0.104, 0.020, 0.193, 0.088] | Action Distribution: FORWARD: 0.1301 | TURN_LEFT: 0.6953 | TURN_RIGHT: 0.1229 | FORWARD_LEFT: 0.0046 | FORWARD_RIGHT: 0.0162 | BACKWARD: 0.0308 | Selected: TURN_LEFT (prob: 0.6953)
Episode 75 | Step 5 | State: [0.078, 0.022, 0.000, 0.000, 0.159, 0.020, 0.193, 0.051] | Action Distribution: FORWARD: 0.0626 | TURN_LEFT: 0.4851 | TURN_RIGHT: 0.4105 | FORWARD_LEFT: 0.0065 | FORWARD_RIGHT: 0.0124 | BACKWARD: 0.0230 | Selected: TURN_RIGHT (prob: 0.4105)
Episode 75 | Step 6 | State: [0.138, 0.021, 0.000, 0.000, 0.104, 0.020, 0.193, 0.087] | Action Distribution: FORWARD: 0.1577 | TURN_LEFT: 0.6871 | TURN_RIGHT: 0.1078 | FORWARD_LEFT: 0.0053 | FORWARD_RIGHT: 0.0186 | BACKWARD: 0.0235 | Selected: TURN_LEFT (prob: 0.6871)
Episode 75 | Step 7 | State: [0.077, 0.021, 0.000, 0.000, 0.159, 0.020, 0.193, 0.051] | Action Distribution: FORWARD: 0.0741 | TURN_LEFT: 0.5139 | TURN_RIGHT: 0.3714 | FORWARD_LEFT: 0.0074 | FORWARD_RIGHT: 0.0140 | BACKWARD: 0.0191 | Selected: TURN_RIGHT (prob: 0.3714)
Episode 75 | Step 8 | State: [0.138, 0.021, 0.000, 0.000, 0.104, 0.020, 0.193, 0.087] | Action Distribution: FORWARD: 0.1646 | TURN_LEFT: 0.6983 | TURN_RIGHT: 0.0937 | FORWARD_LEFT: 0.0055 | FORWARD_RIGHT: 0.0191 | BACKWARD: 0.0188 | Selected: TURN_LEFT (prob: 0.6983)
Episode 75 | Step 9 | State: [0.079, 0.021, 0.000, 0.000, 0.157, 0.020, 0.193, 0.051] | Action Distribution: FORWARD: 0.0727 | TURN_LEFT: 0.5509 | TURN_RIGHT: 0.3384 | FORWARD_LEFT: 0.0074 | FORWARD_RIGHT: 0.0140 | BACKWARD: 0.0166 | Selected: TURN_LEFT (prob: 0.5509)
Episode 75 | Step 10 | State: [0.043, 0.021, 0.000, 0.000, 0.226, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0111 | TURN_LEFT: 0.4035 | TURN_RIGHT: 0.5635 | FORWARD_LEFT: 0.0022 | FORWARD_RIGHT: 0.0035 | BACKWARD: 0.0161 | Selected: TURN_RIGHT (prob: 0.5635)
Episode 76 | Step 1 | State: [0.079, 0.021, 0.000, 0.000, 0.156, 0.020, 0.193, 0.051] | Action Distribution: FORWARD: 0.0564 | TURN_LEFT: 0.5820 | TURN_RIGHT: 0.3280 | FORWARD_LEFT: 0.0064 | FORWARD_RIGHT: 0.0119 | BACKWARD: 0.0153 | Selected: TURN_LEFT (prob: 0.5820)
Episode 76 | Step 2 | State: [0.043, 0.021, 0.000, 0.000, 0.225, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0084 | TURN_LEFT: 0.4221 | TURN_RIGHT: 0.5496 | FORWARD_LEFT: 0.0019 | FORWARD_RIGHT: 0.0030 | BACKWARD: 0.0151 | Selected: TURN_RIGHT (prob: 0.5496)
Episode 76 | Step 3 | State: [0.081, 0.021, 0.000, 0.000, 0.154, 0.020, 0.193, 0.051] | Action Distribution: FORWARD: 0.0390 | TURN_LEFT: 0.6093 | TURN_RIGHT: 0.3226 | FORWARD_LEFT: 0.0052 | FORWARD_RIGHT: 0.0093 | BACKWARD: 0.0146 | Selected: TURN_LEFT (prob: 0.6093)
Episode 76 | Step 4 | State: [0.043, 0.021, 0.000, 0.000, 0.223, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0064 | TURN_LEFT: 0.4316 | TURN_RIGHT: 0.5436 | FORWARD_LEFT: 0.0016 | FORWARD_RIGHT: 0.0026 | BACKWARD: 0.0142 | Selected: TURN_RIGHT (prob: 0.5436)
Episode 76 | Step 5 | State: [0.080, 0.021, 0.000, 0.000, 0.153, 0.020, 0.193, 0.051] | Action Distribution: FORWARD: 0.0279 | TURN_LEFT: 0.6157 | TURN_RIGHT: 0.3303 | FORWARD_LEFT: 0.0044 | FORWARD_RIGHT: 0.0075 | BACKWARD: 0.0141 | Selected: TURN_LEFT (prob: 0.6157)
Episode 76 | Step 6 | State: [0.043, 0.021, 0.000, 0.000, 0.223, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0050 | TURN_LEFT: 0.4296 | TURN_RIGHT: 0.5478 | FORWARD_LEFT: 0.0014 | FORWARD_RIGHT: 0.0022 | BACKWARD: 0.0140 | Selected: TURN_LEFT (prob: 0.4296)
Episode 76 | Step 7 | State: [0.022, 0.022, 0.000, 0.000, 0.282, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0009 | TURN_LEFT: 0.3484 | TURN_RIGHT: 0.6299 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.0198 | Selected: TURN_RIGHT (prob: 0.6299)
Episode 76 | Step 8 | State: [0.043, 0.021, 0.000, 0.000, 0.221, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0046 | TURN_LEFT: 0.4163 | TURN_RIGHT: 0.5611 | FORWARD_LEFT: 0.0014 | FORWARD_RIGHT: 0.0022 | BACKWARD: 0.0143 | Selected: TURN_LEFT (prob: 0.4163)
Episode 76 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.281, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0009 | TURN_LEFT: 0.3355 | TURN_RIGHT: 0.6409 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.0218 | Selected: TURN_RIGHT (prob: 0.6409)
Episode 76 | Step 10 | State: [0.043, 0.021, 0.000, 0.000, 0.220, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0045 | TURN_LEFT: 0.4078 | TURN_RIGHT: 0.5677 | FORWARD_LEFT: 0.0015 | FORWARD_RIGHT: 0.0022 | BACKWARD: 0.0162 | Selected: TURN_LEFT (prob: 0.4078)
Episode 77 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.279, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0009 | TURN_LEFT: 0.3322 | TURN_RIGHT: 0.6384 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.0275 | Selected: TURN_RIGHT (prob: 0.6384)
Episode 77 | Step 2 | State: [0.043, 0.021, 0.000, 0.000, 0.219, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0043 | TURN_LEFT: 0.4079 | TURN_RIGHT: 0.5636 | FORWARD_LEFT: 0.0016 | FORWARD_RIGHT: 0.0022 | BACKWARD: 0.0204 | Selected: TURN_LEFT (prob: 0.4079)
Episode 77 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.279, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0008 | TURN_LEFT: 0.3335 | TURN_RIGHT: 0.6255 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.0393 | Selected: TURN_LEFT (prob: 0.3335)
Episode 77 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.305, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.3302 | TURN_RIGHT: 0.5961 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0004 | BACKWARD: 0.0728 | Selected: TURN_RIGHT (prob: 0.5961)
Episode 77 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.278, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0007 | TURN_LEFT: 0.3334 | TURN_RIGHT: 0.6036 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.0613 | Selected: TURN_LEFT (prob: 0.3334)
Episode 77 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.305, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0003 | TURN_LEFT: 0.3151 | TURN_RIGHT: 0.5618 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0004 | BACKWARD: 0.1222 | Selected: TURN_LEFT (prob: 0.3151)
Episode 77 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.277, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0006 | TURN_LEFT: 0.3219 | TURN_RIGHT: 0.5788 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0006 | BACKWARD: 0.0978 | Selected: BACKWARD (prob: 0.0978)
Episode 77 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.167, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0141 | TURN_LEFT: 0.3329 | TURN_RIGHT: 0.6098 | FORWARD_LEFT: 0.0072 | FORWARD_RIGHT: 0.0069 | BACKWARD: 0.0291 | Selected: TURN_LEFT (prob: 0.3329)
Episode 77 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.150, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0209 | TURN_LEFT: 0.3250 | TURN_RIGHT: 0.6058 | FORWARD_LEFT: 0.0111 | FORWARD_RIGHT: 0.0096 | BACKWARD: 0.0277 | Selected: TURN_LEFT (prob: 0.3250)
Episode 77 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.133, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0318 | TURN_LEFT: 0.3187 | TURN_RIGHT: 0.5926 | FORWARD_LEFT: 0.0175 | FORWARD_RIGHT: 0.0137 | BACKWARD: 0.0256 | Selected: TURN_RIGHT (prob: 0.5926)
Episode 78 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.149, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0199 | TURN_LEFT: 0.3022 | TURN_RIGHT: 0.6254 | FORWARD_LEFT: 0.0115 | FORWARD_RIGHT: 0.0097 | BACKWARD: 0.0313 | Selected: TURN_RIGHT (prob: 0.6254)
Episode 78 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.166, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0126 | TURN_LEFT: 0.2826 | TURN_RIGHT: 0.6534 | FORWARD_LEFT: 0.0076 | FORWARD_RIGHT: 0.0069 | BACKWARD: 0.0369 | Selected: TURN_RIGHT (prob: 0.6534)
Episode 78 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.164, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0130 | TURN_LEFT: 0.2721 | TURN_RIGHT: 0.6632 | FORWARD_LEFT: 0.0081 | FORWARD_RIGHT: 0.0071 | BACKWARD: 0.0365 | Selected: TURN_RIGHT (prob: 0.6632)
Episode 78 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.143, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0237 | TURN_LEFT: 0.2733 | TURN_RIGHT: 0.6471 | FORWARD_LEFT: 0.0150 | FORWARD_RIGHT: 0.0114 | BACKWARD: 0.0295 | Selected: TURN_LEFT (prob: 0.2733)
Episode 78 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.164, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0140 | TURN_LEFT: 0.2549 | TURN_RIGHT: 0.6803 | FORWARD_LEFT: 0.0091 | FORWARD_RIGHT: 0.0075 | BACKWARD: 0.0341 | Selected: TURN_LEFT (prob: 0.2549)
Episode 78 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.165, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0148 | TURN_LEFT: 0.2488 | TURN_RIGHT: 0.6869 | FORWARD_LEFT: 0.0097 | FORWARD_RIGHT: 0.0077 | BACKWARD: 0.0321 | Selected: BACKWARD (prob: 0.0321)
Episode 78 | Step 7 | State: [0.022, 0.022, 0.000, 0.000, 0.111, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0779 | TURN_LEFT: 0.2576 | TURN_RIGHT: 0.5731 | FORWARD_LEFT: 0.0441 | FORWARD_RIGHT: 0.0291 | BACKWARD: 0.0182 | Selected: FORWARD_RIGHT (prob: 0.0291)
Episode 78 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.148, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0298 | TURN_LEFT: 0.2537 | TURN_RIGHT: 0.6611 | FORWARD_LEFT: 0.0195 | FORWARD_RIGHT: 0.0128 | BACKWARD: 0.0231 | Selected: TURN_RIGHT (prob: 0.6611)
Episode 78 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.120, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0831 | TURN_LEFT: 0.2539 | TURN_RIGHT: 0.5711 | FORWARD_LEFT: 0.0465 | FORWARD_RIGHT: 0.0293 | BACKWARD: 0.0162 | Selected: TURN_RIGHT (prob: 0.5711)
Episode 78 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.100, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1764 | TURN_LEFT: 0.2295 | TURN_RIGHT: 0.4469 | FORWARD_LEFT: 0.0832 | FORWARD_RIGHT: 0.0529 | BACKWARD: 0.0110 | Selected: TURN_RIGHT (prob: 0.4469)
Episode 79 | Step 1 | State: [0.046, 0.021, 0.000, 0.000, 0.068, 0.020, 0.193, 0.037] | Action Distribution: FORWARD: 0.3487 | TURN_LEFT: 0.1778 | TURN_RIGHT: 0.2500 | FORWARD_LEFT: 0.1292 | FORWARD_RIGHT: 0.0879 | BACKWARD: 0.0064 | Selected: FORWARD_RIGHT (prob: 0.0879)
Episode 79 | Step 2 | State: [0.116, 0.021, 0.000, 0.000, 0.037, 0.020, 0.193, 0.082] | Action Distribution: FORWARD: 0.4864 | TURN_LEFT: 0.2317 | TURN_RIGHT: 0.1039 | FORWARD_LEFT: 0.0846 | FORWARD_RIGHT: 0.0858 | BACKWARD: 0.0075 | Selected: FORWARD (prob: 0.4864)
Episode 79 | Step 3 | State: [0.121, 0.021, 0.000, 0.000, 0.033, 0.020, 0.193, 0.221] | Action Distribution: FORWARD: 0.2353 | TURN_LEFT: 0.5444 | TURN_RIGHT: 0.1065 | FORWARD_LEFT: 0.0188 | FORWARD_RIGHT: 0.0376 | BACKWARD: 0.0575 | Selected: FORWARD (prob: 0.2353)
Episode 79 | Step 4 | State: [0.109, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.619] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.0481 | TURN_RIGHT: 0.0011 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.9506 | Selected: TURN_LEFT (prob: 0.0481)
Episode 79 | Step 5 | State: [0.083, 0.021, 0.000, 0.000, 0.062, 0.020, 0.193, 0.469] | Action Distribution: FORWARD: 0.0026 | TURN_LEFT: 0.1858 | TURN_RIGHT: 0.0108 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0007 | BACKWARD: 0.8000 | Selected: BACKWARD (prob: 0.8000)
Episode 79 | Step 6 | State: [0.070, 0.021, 0.000, 0.000, 0.054, 0.020, 0.193, 0.157] | Action Distribution: FORWARD: 0.5472 | TURN_LEFT: 0.1794 | TURN_RIGHT: 0.1006 | FORWARD_LEFT: 0.0814 | FORWARD_RIGHT: 0.0825 | BACKWARD: 0.0089 | Selected: FORWARD (prob: 0.5472)
Episode 79 | Step 7 | State: [0.084, 0.021, 0.000, 0.000, 0.061, 0.020, 0.193, 0.462] | Action Distribution: FORWARD: 0.0062 | TURN_LEFT: 0.2751 | TURN_RIGHT: 0.0137 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0012 | BACKWARD: 0.7035 | Selected: BACKWARD (prob: 0.7035)
Episode 79 | Step 8 | State: [0.071, 0.021, 0.000, 0.000, 0.053, 0.020, 0.193, 0.155] | Action Distribution: FORWARD: 0.6167 | TURN_LEFT: 0.1501 | TURN_RIGHT: 0.0777 | FORWARD_LEFT: 0.0741 | FORWARD_RIGHT: 0.0747 | BACKWARD: 0.0066 | Selected: FORWARD (prob: 0.6167)
Episode 79 | Step 9 | State: [0.084, 0.021, 0.000, 0.000, 0.061, 0.020, 0.193, 0.449] | Action Distribution: FORWARD: 0.0110 | TURN_LEFT: 0.3568 | TURN_RIGHT: 0.0158 | FORWARD_LEFT: 0.0003 | FORWARD_RIGHT: 0.0016 | BACKWARD: 0.6145 | Selected: BACKWARD (prob: 0.6145)
Episode 79 | Step 10 | State: [0.070, 0.021, 0.000, 0.000, 0.053, 0.020, 0.193, 0.152] | Action Distribution: FORWARD: 0.6591 | TURN_LEFT: 0.1412 | TURN_RIGHT: 0.0661 | FORWARD_LEFT: 0.0631 | FORWARD_RIGHT: 0.0647 | BACKWARD: 0.0058 | Selected: FORWARD_RIGHT (prob: 0.0647)
Episode 80 | Step 1 | State: [0.118, 0.021, 0.000, 0.000, 0.019, 0.020, 0.193, 0.476] | Action Distribution: FORWARD: 0.0142 | TURN_LEFT: 0.4313 | TURN_RIGHT: 0.0098 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0013 | BACKWARD: 0.5431 | Selected: TURN_LEFT (prob: 0.4313)
Episode 80 | Step 2 | State: [0.088, 0.021, 0.000, 0.000, 0.054, 0.020, 0.193, 0.369] | Action Distribution: FORWARD: 0.0533 | TURN_LEFT: 0.5856 | TURN_RIGHT: 0.0332 | FORWARD_LEFT: 0.0013 | FORWARD_RIGHT: 0.0052 | BACKWARD: 0.3214 | Selected: TURN_LEFT (prob: 0.5856)
Episode 80 | Step 3 | State: [0.056, 0.021, 0.000, 0.000, 0.109, 0.020, 0.193, 0.247] | Action Distribution: FORWARD: 0.1541 | TURN_LEFT: 0.5663 | TURN_RIGHT: 0.1209 | FORWARD_LEFT: 0.0069 | FORWARD_RIGHT: 0.0161 | BACKWARD: 0.1355 | Selected: FORWARD (prob: 0.1541)
Episode 80 | Step 4 | State: [0.058, 0.022, 0.000, 0.000, 0.146, 0.020, 0.193, 1.000] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0004 | TURN_RIGHT: 0.0000 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9996 | Selected: BACKWARD (prob: 0.9996)
Episode 80 | Step 5 | State: [0.056, 0.021, 0.000, 0.000, 0.108, 0.020, 0.193, 0.245] | Action Distribution: FORWARD: 0.0856 | TURN_LEFT: 0.5873 | TURN_RIGHT: 0.1131 | FORWARD_LEFT: 0.0038 | FORWARD_RIGHT: 0.0095 | BACKWARD: 0.2007 | Selected: TURN_LEFT (prob: 0.5873)
Episode 80 | Step 6 | State: [0.035, 0.021, 0.000, 0.000, 0.169, 0.020, 0.193, 0.183] | Action Distribution: FORWARD: 0.0285 | TURN_LEFT: 0.5040 | TURN_RIGHT: 0.2462 | FORWARD_LEFT: 0.0022 | FORWARD_RIGHT: 0.0044 | BACKWARD: 0.2147 | Selected: TURN_LEFT (prob: 0.5040)
Episode 80 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.307, 0.020, 0.193, 0.113] | Action Distribution: FORWARD: 0.0008 | TURN_LEFT: 0.2469 | TURN_RIGHT: 0.2895 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.4625 | Selected: BACKWARD (prob: 0.4625)
