Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.065, 0.065, 0.554, 0.521, 0.172, 0.059, 0.597, 0.059] | Action Distribution: FORWARD: 0.1927 | TURN_LEFT: 0.1489 | TURN_RIGHT: 0.1417 | FORWARD_LEFT: 0.1520 | FORWARD_RIGHT: 0.1428 | BACKWARD: 0.2218 | Selected: FORWARD (prob: 0.1927)
Episode 59 | Step 10 | State: [0.086, 0.065, 1.000, 1.000, 1.000, 1.000, 0.579, 1.000] | Action Distribution: FORWARD: 0.1007 | TURN_LEFT: 0.1579 | TURN_RIGHT: 0.2009 | FORWARD_LEFT: 0.1718 | FORWARD_RIGHT: 0.1878 | BACKWARD: 0.1808 | Selected: TURN_RIGHT (prob: 0.2009)
Episode 60 | Step 1 | State: [0.100, 0.064, 1.000, 1.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1177 | TURN_LEFT: 0.1536 | TURN_RIGHT: 0.1726 | FORWARD_LEFT: 0.1884 | FORWARD_RIGHT: 0.1920 | BACKWARD: 0.1756 | Selected: FORWARD_RIGHT (prob: 0.1920)
Episode 60 | Step 2 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1075 | TURN_LEFT: 0.1556 | TURN_RIGHT: 0.1956 | FORWARD_LEFT: 0.1719 | FORWARD_RIGHT: 0.1889 | BACKWARD: 0.1805 | Selected: TURN_RIGHT (prob: 0.1956)
Episode 60 | Step 3 | State: [0.078, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1122 | TURN_LEFT: 0.1545 | TURN_RIGHT: 0.1925 | FORWARD_LEFT: 0.1718 | FORWARD_RIGHT: 0.1889 | BACKWARD: 0.1801 | Selected: TURN_RIGHT (prob: 0.1925)
Episode 60 | Step 4 | State: [0.099, 0.065, 1.000, 1.000, 1.000, 1.000, 0.586, 1.000] | Action Distribution: FORWARD: 0.1171 | TURN_LEFT: 0.1536 | TURN_RIGHT: 0.1895 | FORWARD_LEFT: 0.1716 | FORWARD_RIGHT: 0.1886 | BACKWARD: 0.1796 | Selected: TURN_RIGHT (prob: 0.1895)
Episode 60 | Step 5 | State: [0.150, 0.064, 1.000, 1.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1329 | TURN_LEFT: 0.1497 | TURN_RIGHT: 0.1632 | FORWARD_LEFT: 0.1890 | FORWARD_RIGHT: 0.1913 | BACKWARD: 0.1739 | Selected: FORWARD_RIGHT (prob: 0.1913)
Episode 60 | Step 6 | State: [0.094, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.1297 | TURN_LEFT: 0.1521 | TURN_RIGHT: 0.1822 | FORWARD_LEFT: 0.1709 | FORWARD_RIGHT: 0.1863 | BACKWARD: 0.1788 | Selected: FORWARD_RIGHT (prob: 0.1863)
Episode 60 | Step 7 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1371 | TURN_LEFT: 0.1515 | TURN_RIGHT: 0.1779 | FORWARD_LEFT: 0.1704 | FORWARD_RIGHT: 0.1849 | BACKWARD: 0.1783 | Selected: FORWARD_RIGHT (prob: 0.1849)
Episode 60 | Step 8 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.582, 1.000] | Action Distribution: FORWARD: 0.1452 | TURN_LEFT: 0.1507 | TURN_RIGHT: 0.1738 | FORWARD_LEFT: 0.1696 | FORWARD_RIGHT: 0.1828 | BACKWARD: 0.1778 | Selected: FORWARD_RIGHT (prob: 0.1828)
Episode 60 | Step 9 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.1540 | TURN_LEFT: 0.1501 | TURN_RIGHT: 0.1694 | FORWARD_LEFT: 0.1688 | FORWARD_RIGHT: 0.1804 | BACKWARD: 0.1773 | Selected: FORWARD_RIGHT (prob: 0.1804)
Episode 60 | Step 10 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1628 | TURN_LEFT: 0.1495 | TURN_RIGHT: 0.1649 | FORWARD_LEFT: 0.1680 | FORWARD_RIGHT: 0.1779 | BACKWARD: 0.1768 | Selected: FORWARD_RIGHT (prob: 0.1779)
Episode 61 | Step 1 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1711 | TURN_LEFT: 0.1490 | TURN_RIGHT: 0.1607 | FORWARD_LEFT: 0.1675 | FORWARD_RIGHT: 0.1755 | BACKWARD: 0.1762 | Selected: BACKWARD (prob: 0.1762)
Episode 61 | Step 2 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1771 | TURN_LEFT: 0.1490 | TURN_RIGHT: 0.1428 | FORWARD_LEFT: 0.1825 | FORWARD_RIGHT: 0.1796 | BACKWARD: 0.1690 | Selected: FORWARD_LEFT (prob: 0.1825)
Episode 61 | Step 3 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1904 | TURN_LEFT: 0.1484 | TURN_RIGHT: 0.1534 | FORWARD_LEFT: 0.1662 | FORWARD_RIGHT: 0.1687 | BACKWARD: 0.1729 | Selected: FORWARD (prob: 0.1904)
Episode 61 | Step 4 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2005 | TURN_LEFT: 0.1474 | TURN_RIGHT: 0.1507 | FORWARD_LEFT: 0.1659 | FORWARD_RIGHT: 0.1647 | BACKWARD: 0.1708 | Selected: FORWARD (prob: 0.2005)
Episode 61 | Step 5 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.582, 1.000] | Action Distribution: FORWARD: 0.2094 | TURN_LEFT: 0.1463 | TURN_RIGHT: 0.1490 | FORWARD_LEFT: 0.1659 | FORWARD_RIGHT: 0.1611 | BACKWARD: 0.1683 | Selected: FORWARD (prob: 0.2094)
Episode 61 | Step 6 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2153 | TURN_LEFT: 0.1464 | TURN_RIGHT: 0.1483 | FORWARD_LEFT: 0.1651 | FORWARD_RIGHT: 0.1577 | BACKWARD: 0.1671 | Selected: FORWARD (prob: 0.2153)
Episode 61 | Step 7 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.2198 | TURN_LEFT: 0.1469 | TURN_RIGHT: 0.1479 | FORWARD_LEFT: 0.1640 | FORWARD_RIGHT: 0.1552 | BACKWARD: 0.1661 | Selected: FORWARD (prob: 0.2198)
Episode 61 | Step 8 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.2252 | TURN_LEFT: 0.1469 | TURN_RIGHT: 0.1480 | FORWARD_LEFT: 0.1631 | FORWARD_RIGHT: 0.1526 | BACKWARD: 0.1643 | Selected: FORWARD (prob: 0.2252)
Episode 61 | Step 9 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2293 | TURN_LEFT: 0.1474 | TURN_RIGHT: 0.1482 | FORWARD_LEFT: 0.1623 | FORWARD_RIGHT: 0.1501 | BACKWARD: 0.1628 | Selected: FORWARD (prob: 0.2293)
Episode 61 | Step 10 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.2319 | TURN_LEFT: 0.1484 | TURN_RIGHT: 0.1490 | FORWARD_LEFT: 0.1619 | FORWARD_RIGHT: 0.1479 | BACKWARD: 0.1610 | Selected: FORWARD (prob: 0.2319)
Episode 62 | Step 1 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2330 | TURN_LEFT: 0.1495 | TURN_RIGHT: 0.1502 | FORWARD_LEFT: 0.1616 | FORWARD_RIGHT: 0.1464 | BACKWARD: 0.1595 | Selected: FORWARD (prob: 0.2330)
Episode 62 | Step 2 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2332 | TURN_LEFT: 0.1506 | TURN_RIGHT: 0.1513 | FORWARD_LEFT: 0.1613 | FORWARD_RIGHT: 0.1453 | BACKWARD: 0.1583 | Selected: TURN_RIGHT (prob: 0.1513)
Episode 62 | Step 3 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.579, 1.000] | Action Distribution: FORWARD: 0.2327 | TURN_LEFT: 0.1519 | TURN_RIGHT: 0.1526 | FORWARD_LEFT: 0.1611 | FORWARD_RIGHT: 0.1442 | BACKWARD: 0.1575 | Selected: FORWARD (prob: 0.2327)
Episode 62 | Step 4 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.582, 1.000] | Action Distribution: FORWARD: 0.2311 | TURN_LEFT: 0.1533 | TURN_RIGHT: 0.1542 | FORWARD_LEFT: 0.1610 | FORWARD_RIGHT: 0.1435 | BACKWARD: 0.1568 | Selected: FORWARD (prob: 0.2311)
Episode 62 | Step 5 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.2288 | TURN_LEFT: 0.1547 | TURN_RIGHT: 0.1559 | FORWARD_LEFT: 0.1610 | FORWARD_RIGHT: 0.1431 | BACKWARD: 0.1565 | Selected: FORWARD (prob: 0.2288)
Episode 62 | Step 6 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.2261 | TURN_LEFT: 0.1560 | TURN_RIGHT: 0.1574 | FORWARD_LEFT: 0.1612 | FORWARD_RIGHT: 0.1427 | BACKWARD: 0.1565 | Selected: FORWARD (prob: 0.2261)
Episode 62 | Step 7 | State: [0.065, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2231 | TURN_LEFT: 0.1573 | TURN_RIGHT: 0.1588 | FORWARD_LEFT: 0.1615 | FORWARD_RIGHT: 0.1427 | BACKWARD: 0.1566 | Selected: FORWARD (prob: 0.2231)
Episode 62 | Step 8 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.582, 1.000] | Action Distribution: FORWARD: 0.2198 | TURN_LEFT: 0.1586 | TURN_RIGHT: 0.1604 | FORWARD_LEFT: 0.1616 | FORWARD_RIGHT: 0.1430 | BACKWARD: 0.1567 | Selected: FORWARD (prob: 0.2198)
Episode 62 | Step 9 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2164 | TURN_LEFT: 0.1597 | TURN_RIGHT: 0.1618 | FORWARD_LEFT: 0.1617 | FORWARD_RIGHT: 0.1434 | BACKWARD: 0.1571 | Selected: FORWARD (prob: 0.2164)
Episode 62 | Step 10 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2127 | TURN_LEFT: 0.1607 | TURN_RIGHT: 0.1632 | FORWARD_LEFT: 0.1619 | FORWARD_RIGHT: 0.1439 | BACKWARD: 0.1576 | Selected: FORWARD (prob: 0.2127)
Episode 63 | Step 1 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.2088 | TURN_LEFT: 0.1617 | TURN_RIGHT: 0.1644 | FORWARD_LEFT: 0.1622 | FORWARD_RIGHT: 0.1446 | BACKWARD: 0.1584 | Selected: FORWARD (prob: 0.2088)
Episode 63 | Step 2 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.2050 | TURN_LEFT: 0.1626 | TURN_RIGHT: 0.1656 | FORWARD_LEFT: 0.1625 | FORWARD_RIGHT: 0.1452 | BACKWARD: 0.1592 | Selected: FORWARD (prob: 0.2050)
Episode 63 | Step 3 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.2011 | TURN_LEFT: 0.1634 | TURN_RIGHT: 0.1668 | FORWARD_LEFT: 0.1628 | FORWARD_RIGHT: 0.1458 | BACKWARD: 0.1599 | Selected: FORWARD (prob: 0.2011)
Episode 63 | Step 4 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.582, 1.000] | Action Distribution: FORWARD: 0.1972 | TURN_LEFT: 0.1642 | TURN_RIGHT: 0.1680 | FORWARD_LEFT: 0.1632 | FORWARD_RIGHT: 0.1466 | BACKWARD: 0.1607 | Selected: FORWARD (prob: 0.1972)
Episode 63 | Step 5 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1933 | TURN_LEFT: 0.1649 | TURN_RIGHT: 0.1691 | FORWARD_LEFT: 0.1636 | FORWARD_RIGHT: 0.1475 | BACKWARD: 0.1615 | Selected: FORWARD (prob: 0.1933)
Episode 63 | Step 6 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1896 | TURN_LEFT: 0.1657 | TURN_RIGHT: 0.1702 | FORWARD_LEFT: 0.1640 | FORWARD_RIGHT: 0.1482 | BACKWARD: 0.1624 | Selected: FORWARD (prob: 0.1896)
Episode 63 | Step 7 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1859 | TURN_LEFT: 0.1664 | TURN_RIGHT: 0.1711 | FORWARD_LEFT: 0.1644 | FORWARD_RIGHT: 0.1489 | BACKWARD: 0.1632 | Selected: FORWARD (prob: 0.1859)
Episode 63 | Step 8 | State: [0.065, 0.064, 1.000, 1.000, 1.000, 1.000, 0.579, 1.000] | Action Distribution: FORWARD: 0.1823 | TURN_LEFT: 0.1672 | TURN_RIGHT: 0.1720 | FORWARD_LEFT: 0.1649 | FORWARD_RIGHT: 0.1496 | BACKWARD: 0.1642 | Selected: FORWARD (prob: 0.1823)
Episode 63 | Step 9 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.1788 | TURN_LEFT: 0.1678 | TURN_RIGHT: 0.1728 | FORWARD_LEFT: 0.1651 | FORWARD_RIGHT: 0.1503 | BACKWARD: 0.1653 | Selected: FORWARD (prob: 0.1788)
Episode 63 | Step 10 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.1753 | TURN_LEFT: 0.1684 | TURN_RIGHT: 0.1736 | FORWARD_LEFT: 0.1653 | FORWARD_RIGHT: 0.1510 | BACKWARD: 0.1664 | Selected: FORWARD (prob: 0.1753)
Episode 64 | Step 1 | State: [0.064, 0.064, 1.000, 1.000, 1.000, 1.000, 0.578, 1.000] | Action Distribution: FORWARD: 0.1719 | TURN_LEFT: 0.1690 | TURN_RIGHT: 0.1743 | FORWARD_LEFT: 0.1655 | FORWARD_RIGHT: 0.1517 | BACKWARD: 0.1675 | Selected: TURN_RIGHT (prob: 0.1743)
Episode 64 | Step 2 | State: [0.065, 0.065, 1.000, 1.000, 1.000, 1.000, 0.579, 1.000] | Action Distribution: FORWARD: 0.1679 | TURN_LEFT: 0.1697 | TURN_RIGHT: 0.1750 | FORWARD_LEFT: 0.1658 | FORWARD_RIGHT: 0.1526 | BACKWARD: 0.1690 | Selected: TURN_RIGHT (prob: 0.1750)
Episode 64 | Step 3 | State: [0.064, 0.065, 1.000, 1.000, 1.000, 1.000, 0.579, 1.000] | Action Distribution: FORWARD: 0.1623 | TURN_LEFT: 0.1703 | TURN_RIGHT: 0.1759 | FORWARD_LEFT: 0.1662 | FORWARD_RIGHT: 0.1542 | BACKWARD: 0.1712 | Selected: TURN_RIGHT (prob: 0.1759)
Episode 64 | Step 4 | State: [0.095, 0.065, 1.000, 1.000, 1.000, 1.000, 0.581, 1.000] | Action Distribution: FORWARD: 0.1556 | TURN_LEFT: 0.1708 | TURN_RIGHT: 0.1767 | FORWARD_LEFT: 0.1663 | FORWARD_RIGHT: 0.1559 | BACKWARD: 0.1747 | Selected: TURN_RIGHT (prob: 0.1767)
Episode 64 | Step 5 | State: [0.138, 0.066, 1.000, 1.000, 1.000, 1.000, 0.587, 1.000] | Action Distribution: FORWARD: 0.1492 | TURN_LEFT: 0.1714 | TURN_RIGHT: 0.1777 | FORWARD_LEFT: 0.1669 | FORWARD_RIGHT: 0.1563 | BACKWARD: 0.1785 | Selected: BACKWARD (prob: 0.1785)
Episode 64 | Step 6 | State: [0.124, 0.064, 1.000, 1.000, 1.000, 0.059, 0.579, 1.000] | Action Distribution: FORWARD: 0.1433 | TURN_LEFT: 0.1743 | TURN_RIGHT: 0.1609 | FORWARD_LEFT: 0.1741 | FORWARD_RIGHT: 0.1605 | BACKWARD: 0.1870 | Selected: BACKWARD (prob: 0.1870)
Episode 64 | Step 7 | State: [0.096, 0.064, 1.000, 0.840, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1421 | TURN_LEFT: 0.1726 | TURN_RIGHT: 0.1641 | FORWARD_LEFT: 0.1725 | FORWARD_RIGHT: 0.1634 | BACKWARD: 0.1854 | Selected: BACKWARD (prob: 0.1854)
Episode 64 | Step 8 | State: [0.157, 0.065, 0.870, 0.520, 0.810, 0.059, 0.604, 1.000] | Action Distribution: FORWARD: 0.1403 | TURN_LEFT: 0.1690 | TURN_RIGHT: 0.1704 | FORWARD_LEFT: 0.1690 | FORWARD_RIGHT: 0.1743 | BACKWARD: 0.1770 | Selected: BACKWARD (prob: 0.1770)
Episode 64 | Step 9 | State: [0.168, 0.064, 0.764, 0.523, 0.488, 0.059, 0.612, 1.000] | Action Distribution: FORWARD: 0.1423 | TURN_LEFT: 0.1597 | TURN_RIGHT: 0.1707 | FORWARD_LEFT: 0.1671 | FORWARD_RIGHT: 0.1877 | BACKWARD: 0.1724 | Selected: FORWARD_RIGHT (prob: 0.1877)
Episode 64 | Step 10 | State: [0.176, 0.064, 0.772, 0.523, 0.771, 0.059, 0.609, 1.000] | Action Distribution: FORWARD: 0.1404 | TURN_LEFT: 0.1679 | TURN_RIGHT: 0.1708 | FORWARD_LEFT: 0.1684 | FORWARD_RIGHT: 0.1762 | BACKWARD: 0.1762 | Selected: FORWARD_RIGHT (prob: 0.1762)
Episode 65 | Step 1 | State: [0.212, 0.064, 0.934, 0.523, 1.000, 0.059, 0.599, 1.000] | Action Distribution: FORWARD: 0.1404 | TURN_LEFT: 0.1732 | TURN_RIGHT: 0.1699 | FORWARD_LEFT: 0.1673 | FORWARD_RIGHT: 0.1666 | BACKWARD: 0.1826 | Selected: BACKWARD (prob: 0.1826)
Episode 65 | Step 2 | State: [0.222, 0.064, 0.734, 0.523, 0.552, 0.059, 0.611, 1.000] | Action Distribution: FORWARD: 0.1452 | TURN_LEFT: 0.1623 | TURN_RIGHT: 0.1723 | FORWARD_LEFT: 0.1649 | FORWARD_RIGHT: 0.1837 | BACKWARD: 0.1716 | Selected: FORWARD_RIGHT (prob: 0.1837)
Episode 65 | Step 3 | State: [0.330, 0.064, 0.939, 0.523, 0.648, 0.059, 0.607, 0.940] | Action Distribution: FORWARD: 0.1478 | TURN_LEFT: 0.1691 | TURN_RIGHT: 0.1748 | FORWARD_LEFT: 0.1601 | FORWARD_RIGHT: 0.1732 | BACKWARD: 0.1751 | Selected: BACKWARD (prob: 0.1751)
Episode 65 | Step 4 | State: [0.321, 0.087, 0.713, 0.517, 0.363, 0.058, 0.623, 0.903] | Action Distribution: FORWARD: 0.1489 | TURN_LEFT: 0.1616 | TURN_RIGHT: 0.1733 | FORWARD_LEFT: 0.1636 | FORWARD_RIGHT: 0.1824 | BACKWARD: 0.1702 | Selected: FORWARD_RIGHT (prob: 0.1824)
Episode 65 | Step 5 | State: [0.487, 0.064, 0.936, 0.523, 0.321, 0.059, 0.607, 0.778] | Action Distribution: FORWARD: 0.1530 | TURN_LEFT: 0.1664 | TURN_RIGHT: 0.1755 | FORWARD_LEFT: 0.1596 | FORWARD_RIGHT: 0.1723 | BACKWARD: 0.1732 | Selected: TURN_RIGHT (prob: 0.1755)
Episode 65 | Step 6 | State: [0.712, 0.085, 0.987, 0.523, 0.161, 0.059, 0.607, 0.721] | Action Distribution: FORWARD: 0.1638 | TURN_LEFT: 0.1677 | TURN_RIGHT: 0.1753 | FORWARD_LEFT: 0.1605 | FORWARD_RIGHT: 0.1615 | BACKWARD: 0.1712 | Selected: TURN_RIGHT (prob: 0.1753)
Episode 65 | Step 7 | State: [1.000, 0.106, 1.000, 0.523, 0.058, 0.059, 0.612, 0.717] | Action Distribution: FORWARD: 0.1746 | TURN_LEFT: 0.1720 | TURN_RIGHT: 0.1789 | FORWARD_LEFT: 0.1584 | FORWARD_RIGHT: 0.1470 | BACKWARD: 0.1690 | Selected: TURN_RIGHT (prob: 0.1789)
Episode 65 | Step 8 | State: [1.000, 0.107, 1.000, 0.523, 0.058, 0.059, 0.630, 0.761] | Action Distribution: FORWARD: 0.1747 | TURN_LEFT: 0.1720 | TURN_RIGHT: 0.1784 | FORWARD_LEFT: 0.1596 | FORWARD_RIGHT: 0.1475 | BACKWARD: 0.1678 | Selected: TURN_RIGHT (prob: 0.1784)
Episode 65 | Step 9 | State: [1.000, 0.127, 0.941, 0.523, 0.058, 0.059, 0.675, 0.842] | Action Distribution: FORWARD: 0.1747 | TURN_LEFT: 0.1726 | TURN_RIGHT: 0.1768 | FORWARD_LEFT: 0.1617 | FORWARD_RIGHT: 0.1498 | BACKWARD: 0.1644 | Selected: TURN_RIGHT (prob: 0.1768)
Episode 65 | Step 10 | State: [1.000, 0.141, 0.809, 0.523, 0.058, 0.059, 0.781, 0.919] | Action Distribution: FORWARD: 0.1742 | TURN_LEFT: 0.1742 | TURN_RIGHT: 0.1750 | FORWARD_LEFT: 0.1657 | FORWARD_RIGHT: 0.1521 | BACKWARD: 0.1589 | Selected: TURN_RIGHT (prob: 0.1750)
Episode 66 | Step 1 | State: [1.000, 0.147, 0.669, 0.523, 0.058, 0.079, 1.000, 0.987] | Action Distribution: FORWARD: 0.1725 | TURN_LEFT: 0.1723 | TURN_RIGHT: 0.1755 | FORWARD_LEFT: 0.1731 | FORWARD_RIGHT: 0.1531 | BACKWARD: 0.1536 | Selected: TURN_RIGHT (prob: 0.1755)
Episode 66 | Step 2 | State: [1.000, 0.154, 0.523, 0.523, 0.058, 0.093, 1.000, 1.000] | Action Distribution: FORWARD: 0.1745 | TURN_LEFT: 0.1726 | TURN_RIGHT: 0.1750 | FORWARD_LEFT: 0.1776 | FORWARD_RIGHT: 0.1514 | BACKWARD: 0.1488 | Selected: FORWARD_LEFT (prob: 0.1776)
Episode 66 | Step 3 | State: [1.000, 0.064, 0.557, 0.523, 0.058, 0.059, 0.785, 1.000] | Action Distribution: FORWARD: 0.1766 | TURN_LEFT: 0.1726 | TURN_RIGHT: 0.1718 | FORWARD_LEFT: 0.1765 | FORWARD_RIGHT: 0.1508 | BACKWARD: 0.1518 | Selected: FORWARD (prob: 0.1766)
Episode 66 | Step 4 | State: [1.000, 0.065, 0.522, 0.522, 0.058, 0.059, 0.697, 1.000] | Action Distribution: FORWARD: 0.1796 | TURN_LEFT: 0.1733 | TURN_RIGHT: 0.1704 | FORWARD_LEFT: 0.1762 | FORWARD_RIGHT: 0.1502 | BACKWARD: 0.1504 | Selected: FORWARD (prob: 0.1796)
Episode 66 | Step 5 | State: [0.870, 0.065, 0.522, 0.522, 0.058, 0.059, 0.626, 1.000] | Action Distribution: FORWARD: 0.1787 | TURN_LEFT: 0.1683 | TURN_RIGHT: 0.1683 | FORWARD_LEFT: 0.1754 | FORWARD_RIGHT: 0.1564 | BACKWARD: 0.1530 | Selected: FORWARD (prob: 0.1787)
Episode 66 | Step 6 | State: [0.336, 0.064, 0.640, 0.523, 0.058, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1637 | TURN_LEFT: 0.1476 | TURN_RIGHT: 0.1618 | FORWARD_LEFT: 0.1788 | FORWARD_RIGHT: 0.1824 | BACKWARD: 0.1657 | Selected: FORWARD_RIGHT (prob: 0.1824)
Episode 66 | Step 7 | State: [0.175, 0.064, 1.000, 0.523, 0.058, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1692 | TURN_LEFT: 0.1427 | TURN_RIGHT: 0.1570 | FORWARD_LEFT: 0.1687 | FORWARD_RIGHT: 0.1871 | BACKWARD: 0.1754 | Selected: FORWARD_RIGHT (prob: 0.1871)
Episode 66 | Step 8 | State: [0.089, 0.064, 1.000, 0.523, 0.058, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1710 | TURN_LEFT: 0.1422 | TURN_RIGHT: 0.1555 | FORWARD_LEFT: 0.1677 | FORWARD_RIGHT: 0.1878 | BACKWARD: 0.1759 | Selected: FORWARD_RIGHT (prob: 0.1878)
Episode 66 | Step 9 | State: [0.064, 0.064, 1.000, 0.523, 0.659, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1686 | TURN_LEFT: 0.1549 | TURN_RIGHT: 0.1676 | FORWARD_LEFT: 0.1624 | FORWARD_RIGHT: 0.1745 | BACKWARD: 0.1719 | Selected: FORWARD_RIGHT (prob: 0.1745)
Episode 66 | Step 10 | State: [0.064, 0.094, 1.000, 0.523, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1685 | TURN_LEFT: 0.1635 | TURN_RIGHT: 0.1709 | FORWARD_LEFT: 0.1599 | FORWARD_RIGHT: 0.1620 | BACKWARD: 0.1751 | Selected: BACKWARD (prob: 0.1751)
Episode 67 | Step 1 | State: [0.064, 0.064, 1.000, 0.523, 1.000, 0.059, 0.578, 1.000] | Action Distribution: FORWARD: 0.1692 | TURN_LEFT: 0.1631 | TURN_RIGHT: 0.1714 | FORWARD_LEFT: 0.1592 | FORWARD_RIGHT: 0.1621 | BACKWARD: 0.1750 | Selected: BACKWARD (prob: 0.1750)
Episode 67 | Step 2 | State: [0.064, 0.064, 1.000, 0.523, 0.603, 0.059, 0.578, 0.531] | Action Distribution: FORWARD: 0.1709 | TURN_LEFT: 0.1586 | TURN_RIGHT: 0.1671 | FORWARD_LEFT: 0.1617 | FORWARD_RIGHT: 0.1616 | BACKWARD: 0.1802 | Selected: BACKWARD (prob: 0.1802)
Episode 67 | Step 3 | State: [0.065, 0.065, 0.872, 0.519, 0.389, 0.058, 0.584, 0.360] | Action Distribution: FORWARD: 0.1705 | TURN_LEFT: 0.1604 | TURN_RIGHT: 0.1647 | FORWARD_LEFT: 0.1635 | FORWARD_RIGHT: 0.1613 | BACKWARD: 0.1796 | Selected: BACKWARD (prob: 0.1796)
Episode 67 | Step 4 | State: [0.064, 0.064, 0.655, 0.523, 0.278, 0.059, 0.578, 0.299] | Action Distribution: FORWARD: 0.1729 | TURN_LEFT: 0.1610 | TURN_RIGHT: 0.1639 | FORWARD_LEFT: 0.1655 | FORWARD_RIGHT: 0.1622 | BACKWARD: 0.1745 | Selected: BACKWARD (prob: 0.1745)
