Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.086, 0.167, 0.000, 0.000, 1.000, 1.000, 0.617, 0.059] | Action Distribution: FORWARD: 0.1339 | TURN_LEFT: 0.1447 | TURN_RIGHT: 0.1762 | FORWARD_LEFT: 0.1968 | FORWARD_RIGHT: 0.1598 | BACKWARD: 0.1886 | Selected: FORWARD_RIGHT (prob: 0.1598)
Episode 5 | Step 49 | State: [0.536, 0.064, 0.000, 0.000, 1.000, 0.480, 0.598, 0.059] | Action Distribution: FORWARD: 0.1342 | TURN_LEFT: 0.1214 | TURN_RIGHT: 0.1133 | FORWARD_LEFT: 0.2300 | FORWARD_RIGHT: 0.1485 | BACKWARD: 0.2526 | Selected: BACKWARD (prob: 0.2526)
Episode 5 | Step 50 | State: [0.925, 0.064, 0.000, 0.000, 1.000, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1382 | TURN_LEFT: 0.1099 | TURN_RIGHT: 0.1064 | FORWARD_LEFT: 0.2487 | FORWARD_RIGHT: 0.1543 | BACKWARD: 0.2424 | Selected: FORWARD_LEFT (prob: 0.2487)
Episode 5 | Step 51 | State: [0.525, 0.064, 0.000, 0.000, 1.000, 0.826, 0.578, 0.059] | Action Distribution: FORWARD: 0.1285 | TURN_LEFT: 0.1168 | TURN_RIGHT: 0.1102 | FORWARD_LEFT: 0.2264 | FORWARD_RIGHT: 0.1475 | BACKWARD: 0.2707 | Selected: BACKWARD (prob: 0.2707)
Episode 5 | Step 52 | State: [0.721, 0.064, 0.000, 0.000, 0.734, 0.157, 0.578, 0.059] | Action Distribution: FORWARD: 0.1419 | TURN_LEFT: 0.1176 | TURN_RIGHT: 0.1130 | FORWARD_LEFT: 0.2369 | FORWARD_RIGHT: 0.1582 | BACKWARD: 0.2324 | Selected: TURN_LEFT (prob: 0.1176)
Episode 5 | Step 53 | State: [0.486, 0.064, 0.000, 0.000, 0.503, 0.284, 0.578, 0.059] | Action Distribution: FORWARD: 0.1443 | TURN_LEFT: 0.1281 | TURN_RIGHT: 0.1195 | FORWARD_LEFT: 0.2302 | FORWARD_RIGHT: 0.1595 | BACKWARD: 0.2183 | Selected: FORWARD_LEFT (prob: 0.2302)
Episode 5 | Step 54 | State: [0.306, 0.090, 0.000, 0.000, 0.365, 1.000, 0.578, 0.080] | Action Distribution: FORWARD: 0.1331 | TURN_LEFT: 0.1276 | TURN_RIGHT: 0.1200 | FORWARD_LEFT: 0.2221 | FORWARD_RIGHT: 0.1578 | BACKWARD: 0.2395 | Selected: BACKWARD (prob: 0.2395)
Episode 5 | Step 55 | State: [0.281, 0.064, 0.000, 0.000, 0.253, 0.413, 0.578, 0.059] | Action Distribution: FORWARD: 0.1438 | TURN_LEFT: 0.1390 | TURN_RIGHT: 0.1238 | FORWARD_LEFT: 0.2240 | FORWARD_RIGHT: 0.1623 | BACKWARD: 0.2070 | Selected: FORWARD_LEFT (prob: 0.2240)
Episode 5 | Step 56 | State: [0.137, 0.135, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1344 | TURN_LEFT: 0.1332 | TURN_RIGHT: 0.1275 | FORWARD_LEFT: 0.2190 | FORWARD_RIGHT: 0.1709 | BACKWARD: 0.2150 | Selected: FORWARD_LEFT (prob: 0.2190)
Episode 5 | Step 57 | State: [0.110, 0.160, 0.000, 0.000, 0.058, 1.000, 0.578, 0.100] | Action Distribution: FORWARD: 0.1333 | TURN_LEFT: 0.1332 | TURN_RIGHT: 0.1261 | FORWARD_LEFT: 0.2219 | FORWARD_RIGHT: 0.1727 | BACKWARD: 0.2128 | Selected: FORWARD_LEFT (prob: 0.2219)
Episode 5 | Step 58 | State: [0.316, 0.093, 0.000, 0.000, 0.058, 1.000, 0.578, 0.080] | Action Distribution: FORWARD: 0.1343 | TURN_LEFT: 0.1277 | TURN_RIGHT: 0.1260 | FORWARD_LEFT: 0.2214 | FORWARD_RIGHT: 0.1681 | BACKWARD: 0.2225 | Selected: BACKWARD (prob: 0.2225)
Episode 5 | Step 59 | State: [0.334, 0.089, 0.000, 0.000, 0.185, 1.000, 0.578, 0.079] | Action Distribution: FORWARD: 0.1337 | TURN_LEFT: 0.1272 | TURN_RIGHT: 0.1233 | FORWARD_LEFT: 0.2202 | FORWARD_RIGHT: 0.1644 | BACKWARD: 0.2312 | Selected: BACKWARD (prob: 0.2312)
Episode 5 | Step 60 | State: [0.308, 0.064, 0.000, 0.000, 0.146, 0.434, 0.578, 0.059] | Action Distribution: FORWARD: 0.1426 | TURN_LEFT: 0.1365 | TURN_RIGHT: 0.1244 | FORWARD_LEFT: 0.2241 | FORWARD_RIGHT: 0.1656 | BACKWARD: 0.2068 | Selected: FORWARD_LEFT (prob: 0.2241)
Episode 5 | Step 61 | State: [0.146, 0.129, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1340 | TURN_LEFT: 0.1336 | TURN_RIGHT: 0.1266 | FORWARD_LEFT: 0.2173 | FORWARD_RIGHT: 0.1716 | BACKWARD: 0.2169 | Selected: TURN_RIGHT (prob: 0.1266)
Episode 5 | Step 62 | State: [0.259, 0.091, 0.000, 0.000, 0.150, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1334 | TURN_LEFT: 0.1304 | TURN_RIGHT: 0.1248 | FORWARD_LEFT: 0.2162 | FORWARD_RIGHT: 0.1667 | BACKWARD: 0.2285 | Selected: BACKWARD (prob: 0.2285)
Episode 5 | Step 63 | State: [0.192, 0.064, 0.000, 0.000, 0.125, 0.400, 0.578, 0.059] | Action Distribution: FORWARD: 0.1433 | TURN_LEFT: 0.1436 | TURN_RIGHT: 0.1252 | FORWARD_LEFT: 0.2204 | FORWARD_RIGHT: 0.1659 | BACKWARD: 0.2017 | Selected: FORWARD_LEFT (prob: 0.2204)
Episode 5 | Step 64 | State: [0.143, 0.135, 0.000, 0.000, 0.058, 1.000, 0.578, 0.079] | Action Distribution: FORWARD: 0.1332 | TURN_LEFT: 0.1336 | TURN_RIGHT: 0.1256 | FORWARD_LEFT: 0.2175 | FORWARD_RIGHT: 0.1728 | BACKWARD: 0.2172 | Selected: FORWARD_LEFT (prob: 0.2175)
Episode 5 | Step 65 | State: [0.064, 0.179, 0.000, 0.000, 0.058, 1.000, 0.578, 0.088] | Action Distribution: FORWARD: 0.1325 | TURN_LEFT: 0.1353 | TURN_RIGHT: 0.1249 | FORWARD_LEFT: 0.2182 | FORWARD_RIGHT: 0.1755 | BACKWARD: 0.2137 | Selected: FORWARD_LEFT (prob: 0.2182)
Episode 5 | Step 66 | State: [0.276, 0.117, 0.000, 0.000, 0.058, 1.000, 0.578, 0.105] | Action Distribution: FORWARD: 0.1327 | TURN_LEFT: 0.1295 | TURN_RIGHT: 0.1241 | FORWARD_LEFT: 0.2197 | FORWARD_RIGHT: 0.1711 | BACKWARD: 0.2228 | Selected: BACKWARD (prob: 0.2228)
Episode 5 | Step 67 | State: [0.245, 0.118, 0.000, 0.000, 0.058, 1.000, 0.578, 0.073] | Action Distribution: FORWARD: 0.1333 | TURN_LEFT: 0.1310 | TURN_RIGHT: 0.1248 | FORWARD_LEFT: 0.2169 | FORWARD_RIGHT: 0.1713 | BACKWARD: 0.2227 | Selected: TURN_RIGHT (prob: 0.1248)
Episode 5 | Step 68 | State: [0.390, 0.087, 0.000, 0.000, 0.058, 1.000, 0.578, 0.080] | Action Distribution: FORWARD: 0.1333 | TURN_LEFT: 0.1249 | TURN_RIGHT: 0.1235 | FORWARD_LEFT: 0.2199 | FORWARD_RIGHT: 0.1703 | BACKWARD: 0.2282 | Selected: BACKWARD (prob: 0.2282)
Episode 5 | Step 69 | State: [0.359, 0.064, 0.000, 0.000, 0.114, 0.418, 0.578, 0.059] | Action Distribution: FORWARD: 0.1415 | TURN_LEFT: 0.1336 | TURN_RIGHT: 0.1234 | FORWARD_LEFT: 0.2235 | FORWARD_RIGHT: 0.1689 | BACKWARD: 0.2090 | Selected: FORWARD_LEFT (prob: 0.2235)
Episode 5 | Step 70 | State: [0.163, 0.122, 0.000, 0.000, 0.058, 1.000, 0.578, 0.080] | Action Distribution: FORWARD: 0.1327 | TURN_LEFT: 0.1338 | TURN_RIGHT: 0.1246 | FORWARD_LEFT: 0.2156 | FORWARD_RIGHT: 0.1738 | BACKWARD: 0.2194 | Selected: BACKWARD (prob: 0.2194)
Episode 5 | Step 71 | State: [0.064, 0.096, 0.000, 0.000, 0.058, 0.541, 0.578, 0.059] | Action Distribution: FORWARD: 0.1407 | TURN_LEFT: 0.1488 | TURN_RIGHT: 0.1258 | FORWARD_LEFT: 0.2158 | FORWARD_RIGHT: 0.1714 | BACKWARD: 0.1974 | Selected: FORWARD_LEFT (prob: 0.2158)
Episode 5 | Step 72 | State: [0.064, 0.168, 0.000, 0.000, 0.058, 1.000, 0.578, 0.080] | Action Distribution: FORWARD: 0.1321 | TURN_LEFT: 0.1363 | TURN_RIGHT: 0.1239 | FORWARD_LEFT: 0.2154 | FORWARD_RIGHT: 0.1770 | BACKWARD: 0.2152 | Selected: FORWARD_LEFT (prob: 0.2154)
Episode 5 | Step 73 | State: [0.064, 0.180, 0.000, 0.000, 0.058, 1.000, 0.578, 0.081] | Action Distribution: FORWARD: 0.1319 | TURN_LEFT: 0.1361 | TURN_RIGHT: 0.1235 | FORWARD_LEFT: 0.2157 | FORWARD_RIGHT: 0.1775 | BACKWARD: 0.2153 | Selected: FORWARD_LEFT (prob: 0.2157)
Episode 5 | Step 74 | State: [0.065, 0.113, 0.000, 0.000, 0.058, 0.520, 0.585, 0.082] | Action Distribution: FORWARD: 0.1402 | TURN_LEFT: 0.1487 | TURN_RIGHT: 0.1241 | FORWARD_LEFT: 0.2175 | FORWARD_RIGHT: 0.1716 | BACKWARD: 0.1979 | Selected: FORWARD_LEFT (prob: 0.2175)
Episode 5 | Step 75 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.586, 0.084] | Action Distribution: FORWARD: 0.1490 | TURN_LEFT: 0.1507 | TURN_RIGHT: 0.1230 | FORWARD_LEFT: 0.2203 | FORWARD_RIGHT: 0.1663 | BACKWARD: 0.1907 | Selected: FORWARD_LEFT (prob: 0.2203)
Episode 5 | Step 76 | State: [0.064, 0.064, 0.000, 0.000, 0.083, 0.059, 0.578, 0.085] | Action Distribution: FORWARD: 0.1490 | TURN_LEFT: 0.1509 | TURN_RIGHT: 0.1228 | FORWARD_LEFT: 0.2198 | FORWARD_RIGHT: 0.1660 | BACKWARD: 0.1917 | Selected: FORWARD_LEFT (prob: 0.2198)
Episode 5 | Step 77 | State: [0.064, 0.064, 0.000, 0.000, 0.099, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1496 | TURN_LEFT: 0.1512 | TURN_RIGHT: 0.1231 | FORWARD_LEFT: 0.2184 | FORWARD_RIGHT: 0.1663 | BACKWARD: 0.1913 | Selected: FORWARD_LEFT (prob: 0.2184)
Episode 5 | Step 78 | State: [0.064, 1.000, 0.000, 0.000, 0.231, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1444 | TURN_LEFT: 0.1206 | TURN_RIGHT: 0.1020 | FORWARD_LEFT: 0.2563 | FORWARD_RIGHT: 0.1670 | BACKWARD: 0.2096 | Selected: FORWARD_LEFT (prob: 0.2563)
Episode 5 | Step 79 | State: [0.064, 1.000, 0.000, 0.000, 0.482, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1430 | TURN_LEFT: 0.1209 | TURN_RIGHT: 0.0980 | FORWARD_LEFT: 0.2556 | FORWARD_RIGHT: 0.1614 | BACKWARD: 0.2210 | Selected: TURN_RIGHT (prob: 0.0980)
Episode 5 | Step 80 | State: [0.064, 1.000, 0.000, 0.000, 0.350, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1437 | TURN_LEFT: 0.1210 | TURN_RIGHT: 0.0999 | FORWARD_LEFT: 0.2557 | FORWARD_RIGHT: 0.1649 | BACKWARD: 0.2148 | Selected: FORWARD_LEFT (prob: 0.2557)
Episode 5 | Step 81 | State: [0.064, 0.892, 0.000, 0.000, 0.850, 0.059, 0.631, 0.059] | Action Distribution: FORWARD: 0.1402 | TURN_LEFT: 0.1248 | TURN_RIGHT: 0.0943 | FORWARD_LEFT: 0.2523 | FORWARD_RIGHT: 0.1536 | BACKWARD: 0.2350 | Selected: FORWARD_LEFT (prob: 0.2523)
Episode 5 | Step 82 | State: [0.064, 0.341, 0.000, 0.000, 1.000, 0.059, 0.684, 0.059] | Action Distribution: FORWARD: 0.1377 | TURN_LEFT: 0.1396 | TURN_RIGHT: 0.1053 | FORWARD_LEFT: 0.2239 | FORWARD_RIGHT: 0.1547 | BACKWARD: 0.2388 | Selected: BACKWARD (prob: 0.2388)
Episode 5 | Step 83 | State: [0.064, 0.925, 0.000, 0.000, 0.919, 0.059, 0.814, 0.059] | Action Distribution: FORWARD: 0.1383 | TURN_LEFT: 0.1236 | TURN_RIGHT: 0.0897 | FORWARD_LEFT: 0.2558 | FORWARD_RIGHT: 0.1513 | BACKWARD: 0.2412 | Selected: FORWARD_LEFT (prob: 0.2558)
Episode 5 | Step 84 | State: [0.064, 0.176, 0.000, 0.000, 1.000, 0.059, 0.783, 0.059] | Action Distribution: FORWARD: 0.1353 | TURN_LEFT: 0.1460 | TURN_RIGHT: 0.1059 | FORWARD_LEFT: 0.2197 | FORWARD_RIGHT: 0.1548 | BACKWARD: 0.2383 | Selected: BACKWARD (prob: 0.2383)
Episode 5 | Step 85 | State: [0.064, 0.786, 0.000, 0.000, 0.949, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1358 | TURN_LEFT: 0.1294 | TURN_RIGHT: 0.0896 | FORWARD_LEFT: 0.2534 | FORWARD_RIGHT: 0.1506 | BACKWARD: 0.2411 | Selected: FORWARD_LEFT (prob: 0.2534)
Episode 5 | Step 86 | State: [0.064, 0.064, 0.000, 0.000, 1.000, 0.059, 0.901, 0.059] | Action Distribution: FORWARD: 0.1316 | TURN_LEFT: 0.1500 | TURN_RIGHT: 0.1046 | FORWARD_LEFT: 0.2209 | FORWARD_RIGHT: 0.1559 | BACKWARD: 0.2370 | Selected: BACKWARD (prob: 0.2370)
Episode 5 | Step 87 | State: [0.208, 0.170, 0.000, 0.000, 0.808, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1350 | TURN_LEFT: 0.1394 | TURN_RIGHT: 0.1004 | FORWARD_LEFT: 0.2411 | FORWARD_RIGHT: 0.1575 | BACKWARD: 0.2265 | Selected: TURN_LEFT (prob: 0.1394)
Episode 5 | Step 88 | State: [0.405, 0.064, 0.000, 0.000, 0.688, 0.059, 1.000, 0.059] | Action Distribution: FORWARD: 0.1354 | TURN_LEFT: 0.1321 | TURN_RIGHT: 0.1004 | FORWARD_LEFT: 0.2465 | FORWARD_RIGHT: 0.1622 | BACKWARD: 0.2234 | Selected: FORWARD_LEFT (prob: 0.2465)
Episode 5 | Step 89 | State: [0.294, 0.064, 0.000, 0.000, 0.758, 0.322, 0.953, 0.059] | Action Distribution: FORWARD: 0.1329 | TURN_LEFT: 0.1388 | TURN_RIGHT: 0.1027 | FORWARD_LEFT: 0.2340 | FORWARD_RIGHT: 0.1604 | BACKWARD: 0.2313 | Selected: FORWARD_LEFT (prob: 0.2340)
Episode 5 | Step 90 | State: [0.288, 0.064, 0.000, 0.000, 0.485, 1.000, 0.653, 0.059] | Action Distribution: FORWARD: 0.1299 | TURN_LEFT: 0.1331 | TURN_RIGHT: 0.1104 | FORWARD_LEFT: 0.2112 | FORWARD_RIGHT: 0.1611 | BACKWARD: 0.2543 | Selected: BACKWARD (prob: 0.2543)
Episode 5 | Step 91 | State: [0.662, 0.064, 0.000, 0.000, 0.331, 0.466, 0.704, 0.059] | Action Distribution: FORWARD: 0.1354 | TURN_LEFT: 0.1192 | TURN_RIGHT: 0.1109 | FORWARD_LEFT: 0.2309 | FORWARD_RIGHT: 0.1731 | BACKWARD: 0.2305 | Selected: FORWARD_LEFT (prob: 0.2309)
Episode 5 | Step 92 | State: [0.457, 0.064, 0.000, 0.000, 0.071, 1.000, 0.592, 0.059] | Action Distribution: FORWARD: 0.1321 | TURN_LEFT: 0.1237 | TURN_RIGHT: 0.1185 | FORWARD_LEFT: 0.2173 | FORWARD_RIGHT: 0.1756 | BACKWARD: 0.2328 | Selected: BACKWARD (prob: 0.2328)
Episode 5 | Step 93 | State: [1.000, 0.064, 0.000, 0.000, 0.135, 0.527, 0.578, 0.059] | Action Distribution: FORWARD: 0.1304 | TURN_LEFT: 0.1019 | TURN_RIGHT: 0.1145 | FORWARD_LEFT: 0.2250 | FORWARD_RIGHT: 0.1852 | BACKWARD: 0.2430 | Selected: BACKWARD (prob: 0.2430)
Episode 5 | Step 94 | State: [1.000, 0.064, 0.000, 0.000, 0.124, 0.208, 0.578, 0.059] | Action Distribution: FORWARD: 0.1352 | TURN_LEFT: 0.1034 | TURN_RIGHT: 0.1144 | FORWARD_LEFT: 0.2243 | FORWARD_RIGHT: 0.1896 | BACKWARD: 0.2331 | Selected: BACKWARD (prob: 0.2331)
Episode 5 | Step 95 | State: [1.000, 0.064, 0.000, 0.000, 0.114, 0.102, 0.578, 0.059] | Action Distribution: FORWARD: 0.1370 | TURN_LEFT: 0.1037 | TURN_RIGHT: 0.1139 | FORWARD_LEFT: 0.2246 | FORWARD_RIGHT: 0.1904 | BACKWARD: 0.2304 | Selected: BACKWARD (prob: 0.2304)
Episode 5 | Step 96 | State: [1.000, 0.064, 0.000, 0.000, 0.107, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1377 | TURN_LEFT: 0.1036 | TURN_RIGHT: 0.1136 | FORWARD_LEFT: 0.2251 | FORWARD_RIGHT: 0.1911 | BACKWARD: 0.2288 | Selected: BACKWARD (prob: 0.2288)
Episode 5 | Step 97 | State: [1.000, 0.064, 0.000, 0.000, 0.129, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1377 | TURN_LEFT: 0.1035 | TURN_RIGHT: 0.1131 | FORWARD_LEFT: 0.2256 | FORWARD_RIGHT: 0.1907 | BACKWARD: 0.2294 | Selected: BACKWARD (prob: 0.2294)
Episode 5 | Step 98 | State: [1.000, 0.064, 0.000, 0.000, 0.149, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1377 | TURN_LEFT: 0.1034 | TURN_RIGHT: 0.1125 | FORWARD_LEFT: 0.2261 | FORWARD_RIGHT: 0.1903 | BACKWARD: 0.2301 | Selected: BACKWARD (prob: 0.2301)
Episode 5 | Step 99 | State: [1.000, 0.064, 0.000, 0.000, 0.108, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1376 | TURN_LEFT: 0.1034 | TURN_RIGHT: 0.1129 | FORWARD_LEFT: 0.2255 | FORWARD_RIGHT: 0.1917 | BACKWARD: 0.2289 | Selected: BACKWARD (prob: 0.2289)
Episode 5 | Step 100 | State: [0.023, 0.029, 0.000, 0.000, 0.126, 0.090, 0.327, 0.090] | Action Distribution: FORWARD: 0.1504 | TURN_LEFT: 0.1567 | TURN_RIGHT: 0.1258 | FORWARD_LEFT: 0.2053 | FORWARD_RIGHT: 0.1672 | BACKWARD: 0.1947 | Selected: FORWARD_LEFT (prob: 0.2053)
Episode 6 | Step 1 | State: [0.064, 0.064, 0.000, 0.000, 0.111, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1485 | TURN_LEFT: 0.1520 | TURN_RIGHT: 0.1196 | FORWARD_LEFT: 0.2199 | FORWARD_RIGHT: 0.1688 | BACKWARD: 0.1913 | Selected: FORWARD_LEFT (prob: 0.2199)
Episode 6 | Step 2 | State: [0.681, 0.064, 0.000, 0.000, 0.190, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1418 | TURN_LEFT: 0.1182 | TURN_RIGHT: 0.1135 | FORWARD_LEFT: 0.2267 | FORWARD_RIGHT: 0.1812 | BACKWARD: 0.2185 | Selected: FORWARD_LEFT (prob: 0.2267)
Episode 6 | Step 3 | State: [0.352, 0.064, 0.000, 0.000, 0.242, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1471 | TURN_LEFT: 0.1363 | TURN_RIGHT: 0.1144 | FORWARD_LEFT: 0.2248 | FORWARD_RIGHT: 0.1709 | BACKWARD: 0.2064 | Selected: FORWARD_LEFT (prob: 0.2248)
Episode 6 | Step 4 | State: [0.225, 0.064, 0.000, 0.000, 0.272, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1474 | TURN_LEFT: 0.1437 | TURN_RIGHT: 0.1147 | FORWARD_LEFT: 0.2224 | FORWARD_RIGHT: 0.1681 | BACKWARD: 0.2037 | Selected: FORWARD_LEFT (prob: 0.2224)
Episode 6 | Step 5 | State: [0.160, 0.064, 0.000, 0.000, 0.291, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1471 | TURN_LEFT: 0.1476 | TURN_RIGHT: 0.1152 | FORWARD_LEFT: 0.2200 | FORWARD_RIGHT: 0.1671 | BACKWARD: 0.2031 | Selected: FORWARD_LEFT (prob: 0.2200)
Episode 6 | Step 6 | State: [0.103, 0.064, 0.000, 0.000, 0.058, 0.442, 0.578, 0.059] | Action Distribution: FORWARD: 0.1414 | TURN_LEFT: 0.1500 | TURN_RIGHT: 0.1205 | FORWARD_LEFT: 0.2160 | FORWARD_RIGHT: 0.1752 | BACKWARD: 0.1969 | Selected: FORWARD_LEFT (prob: 0.2160)
Episode 6 | Step 7 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1311 | TURN_LEFT: 0.1429 | TURN_RIGHT: 0.1198 | FORWARD_LEFT: 0.2084 | FORWARD_RIGHT: 0.1824 | BACKWARD: 0.2153 | Selected: BACKWARD (prob: 0.2153)
Episode 6 | Step 8 | State: [0.064, 0.064, 0.000, 0.000, 0.059, 0.458, 0.578, 0.059] | Action Distribution: FORWARD: 0.1411 | TURN_LEFT: 0.1526 | TURN_RIGHT: 0.1204 | FORWARD_LEFT: 0.2147 | FORWARD_RIGHT: 0.1759 | BACKWARD: 0.1953 | Selected: FORWARD_LEFT (prob: 0.2147)
Episode 6 | Step 9 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 1.000, 0.578, 0.059] | Action Distribution: FORWARD: 0.1310 | TURN_LEFT: 0.1433 | TURN_RIGHT: 0.1194 | FORWARD_LEFT: 0.2080 | FORWARD_RIGHT: 0.1829 | BACKWARD: 0.2155 | Selected: BACKWARD (prob: 0.2155)
Episode 6 | Step 10 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.569, 0.578, 0.059] | Action Distribution: FORWARD: 0.1388 | TURN_LEFT: 0.1522 | TURN_RIGHT: 0.1201 | FORWARD_LEFT: 0.2128 | FORWARD_RIGHT: 0.1781 | BACKWARD: 0.1980 | Selected: BACKWARD (prob: 0.1980)
Episode 6 | Step 11 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.214, 0.578, 0.059] | Action Distribution: FORWARD: 0.1455 | TURN_LEFT: 0.1534 | TURN_RIGHT: 0.1196 | FORWARD_LEFT: 0.2180 | FORWARD_RIGHT: 0.1729 | BACKWARD: 0.1906 | Selected: FORWARD_LEFT (prob: 0.2180)
Episode 6 | Step 12 | State: [0.064, 0.090, 0.000, 0.000, 0.058, 0.553, 0.578, 0.059] | Action Distribution: FORWARD: 0.1388 | TURN_LEFT: 0.1521 | TURN_RIGHT: 0.1191 | FORWARD_LEFT: 0.2137 | FORWARD_RIGHT: 0.1785 | BACKWARD: 0.1977 | Selected: FORWARD_LEFT (prob: 0.2137)
Episode 6 | Step 13 | State: [0.064, 0.135, 0.000, 0.000, 0.058, 0.976, 0.578, 0.059] | Action Distribution: FORWARD: 0.1303 | TURN_LEFT: 0.1430 | TURN_RIGHT: 0.1176 | FORWARD_LEFT: 0.2097 | FORWARD_RIGHT: 0.1850 | BACKWARD: 0.2143 | Selected: BACKWARD (prob: 0.2143)
Episode 6 | Step 14 | State: [0.064, 0.122, 0.000, 0.000, 0.058, 0.548, 0.578, 0.059] | Action Distribution: FORWARD: 0.1384 | TURN_LEFT: 0.1517 | TURN_RIGHT: 0.1180 | FORWARD_LEFT: 0.2144 | FORWARD_RIGHT: 0.1792 | BACKWARD: 0.1983 | Selected: FORWARD_LEFT (prob: 0.2144)
Episode 6 | Step 15 | State: [0.064, 0.139, 0.000, 0.000, 0.058, 0.674, 0.578, 0.059] | Action Distribution: FORWARD: 0.1358 | TURN_LEFT: 0.1502 | TURN_RIGHT: 0.1174 | FORWARD_LEFT: 0.2132 | FORWARD_RIGHT: 0.1815 | BACKWARD: 0.2018 | Selected: FORWARD_LEFT (prob: 0.2132)
Episode 6 | Step 16 | State: [0.064, 0.109, 0.000, 0.000, 0.058, 0.147, 0.578, 0.059] | Action Distribution: FORWARD: 0.1465 | TURN_LEFT: 0.1524 | TURN_RIGHT: 0.1174 | FORWARD_LEFT: 0.2202 | FORWARD_RIGHT: 0.1728 | BACKWARD: 0.1907 | Selected: FORWARD_LEFT (prob: 0.2202)
Episode 6 | Step 17 | State: [0.064, 0.064, 0.000, 0.000, 0.058, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1477 | TURN_LEFT: 0.1530 | TURN_RIGHT: 0.1180 | FORWARD_LEFT: 0.2204 | FORWARD_RIGHT: 0.1718 | BACKWARD: 0.1890 | Selected: FORWARD_LEFT (prob: 0.2204)
Episode 6 | Step 18 | State: [0.064, 0.064, 0.000, 0.000, 0.083, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1475 | TURN_LEFT: 0.1532 | TURN_RIGHT: 0.1175 | FORWARD_LEFT: 0.2201 | FORWARD_RIGHT: 0.1715 | BACKWARD: 0.1901 | Selected: FORWARD_LEFT (prob: 0.2201)
Episode 6 | Step 19 | State: [0.064, 0.064, 0.000, 0.000, 0.121, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1473 | TURN_LEFT: 0.1534 | TURN_RIGHT: 0.1169 | FORWARD_LEFT: 0.2192 | FORWARD_RIGHT: 0.1710 | BACKWARD: 0.1922 | Selected: FORWARD_LEFT (prob: 0.2192)
Episode 6 | Step 20 | State: [0.064, 0.151, 0.000, 0.000, 0.185, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1475 | TURN_LEFT: 0.1515 | TURN_RIGHT: 0.1137 | FORWARD_LEFT: 0.2201 | FORWARD_RIGHT: 0.1697 | BACKWARD: 0.1974 | Selected: FORWARD_LEFT (prob: 0.2201)
Episode 6 | Step 21 | State: [0.064, 0.715, 0.000, 0.000, 0.313, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1455 | TURN_LEFT: 0.1323 | TURN_RIGHT: 0.0992 | FORWARD_LEFT: 0.2403 | FORWARD_RIGHT: 0.1735 | BACKWARD: 0.2092 | Selected: FORWARD_LEFT (prob: 0.2403)
Episode 6 | Step 22 | State: [0.064, 0.748, 0.000, 0.000, 0.480, 0.059, 0.578, 0.059] | Action Distribution: FORWARD: 0.1451 | TURN_LEFT: 0.1326 | TURN_RIGHT: 0.0965 | FORWARD_LEFT: 0.2384 | FORWARD_RIGHT: 0.1697 | BACKWARD: 0.2176 | Selected: FORWARD_LEFT (prob: 0.2384)
Episode 6 | Step 23 | State: [0.064, 0.385, 0.000, 0.000, 0.812, 0.059, 0.612, 0.059] | Action Distribution: FORWARD: 0.1402 | TURN_LEFT: 0.1454 | TURN_RIGHT: 0.1007 | FORWARD_LEFT: 0.2180 | FORWARD_RIGHT: 0.1651 | BACKWARD: 0.2306 | Selected: FORWARD_RIGHT (prob: 0.1651)
