Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.057, 0.020, 0.198, 0.020] | Action Distribution: FORWARD: 0.2632 | TURN_LEFT: 0.1663 | TURN_RIGHT: 0.1319 | FORWARD_LEFT: 0.2584 | FORWARD_RIGHT: 0.1338 | BACKWARD: 0.0463 | Selected: FORWARD_LEFT (prob: 0.2584)
Episode 89 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.163, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2319 | TURN_LEFT: 0.3409 | TURN_RIGHT: 0.2290 | FORWARD_LEFT: 0.0747 | FORWARD_RIGHT: 0.0317 | BACKWARD: 0.0919 | Selected: TURN_RIGHT (prob: 0.2290)
Episode 89 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.149, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3121 | TURN_LEFT: 0.2955 | TURN_RIGHT: 0.1920 | FORWARD_LEFT: 0.0934 | FORWARD_RIGHT: 0.0380 | BACKWARD: 0.0688 | Selected: FORWARD_LEFT (prob: 0.0934)
Episode 89 | Step 7 | State: [0.022, 0.022, 0.000, 0.000, 0.241, 0.019, 0.194, 0.020] | Action Distribution: FORWARD: 0.0024 | TURN_LEFT: 0.2682 | TURN_RIGHT: 0.2906 | FORWARD_LEFT: 0.0028 | FORWARD_RIGHT: 0.0014 | BACKWARD: 0.4346 | Selected: BACKWARD (prob: 0.4346)
Episode 89 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.151, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1977 | TURN_LEFT: 0.3515 | TURN_RIGHT: 0.2471 | FORWARD_LEFT: 0.0782 | FORWARD_RIGHT: 0.0290 | BACKWARD: 0.0965 | Selected: TURN_LEFT (prob: 0.3515)
Episode 89 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.160, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1069 | TURN_LEFT: 0.3906 | TURN_RIGHT: 0.2968 | FORWARD_LEFT: 0.0548 | FORWARD_RIGHT: 0.0192 | BACKWARD: 0.1318 | Selected: TURN_RIGHT (prob: 0.2968)
Episode 89 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.151, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1291 | TURN_LEFT: 0.3819 | TURN_RIGHT: 0.2829 | FORWARD_LEFT: 0.0650 | FORWARD_RIGHT: 0.0216 | BACKWARD: 0.1195 | Selected: TURN_LEFT (prob: 0.3819)
Episode 90 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.161, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0686 | TURN_LEFT: 0.4016 | TURN_RIGHT: 0.3189 | FORWARD_LEFT: 0.0440 | FORWARD_RIGHT: 0.0139 | BACKWARD: 0.1530 | Selected: TURN_RIGHT (prob: 0.3189)
Episode 90 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.150, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0963 | TURN_LEFT: 0.3943 | TURN_RIGHT: 0.3002 | FORWARD_LEFT: 0.0577 | FORWARD_RIGHT: 0.0172 | BACKWARD: 0.1342 | Selected: TURN_LEFT (prob: 0.3943)
Episode 90 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.160, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0527 | TURN_LEFT: 0.4041 | TURN_RIGHT: 0.3274 | FORWARD_LEFT: 0.0393 | FORWARD_RIGHT: 0.0111 | BACKWARD: 0.1654 | Selected: TURN_LEFT (prob: 0.4041)
Episode 90 | Step 4 | State: [0.021, 0.039, 0.000, 0.000, 0.169, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0227 | TURN_LEFT: 0.3878 | TURN_RIGHT: 0.3604 | FORWARD_LEFT: 0.0236 | FORWARD_RIGHT: 0.0072 | BACKWARD: 0.1983 | Selected: TURN_RIGHT (prob: 0.3604)
Episode 90 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.161, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0504 | TURN_LEFT: 0.4057 | TURN_RIGHT: 0.3255 | FORWARD_LEFT: 0.0403 | FORWARD_RIGHT: 0.0103 | BACKWARD: 0.1678 | Selected: TURN_RIGHT (prob: 0.3255)
Episode 90 | Step 6 | State: [0.021, 0.021, 0.000, 0.000, 0.150, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0928 | TURN_LEFT: 0.3985 | TURN_RIGHT: 0.2951 | FORWARD_LEFT: 0.0621 | FORWARD_RIGHT: 0.0154 | BACKWARD: 0.1360 | Selected: FORWARD_LEFT (prob: 0.0621)
Episode 90 | Step 7 | State: [0.021, 0.036, 0.000, 0.000, 0.239, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0006 | TURN_LEFT: 0.2297 | TURN_RIGHT: 0.2804 | FORWARD_LEFT: 0.0016 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.4873 | Selected: TURN_RIGHT (prob: 0.2804)
Episode 90 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.225, 0.020, 0.192, 0.020] | Action Distribution: FORWARD: 0.0024 | TURN_LEFT: 0.2916 | TURN_RIGHT: 0.3042 | FORWARD_LEFT: 0.0045 | FORWARD_RIGHT: 0.0011 | BACKWARD: 0.3961 | Selected: TURN_LEFT (prob: 0.2916)
Episode 90 | Step 9 | State: [0.021, 0.036, 0.000, 0.000, 0.240, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0010 | TURN_LEFT: 0.2602 | TURN_RIGHT: 0.2906 | FORWARD_LEFT: 0.0024 | FORWARD_RIGHT: 0.0007 | BACKWARD: 0.4452 | Selected: TURN_LEFT (prob: 0.2602)
Episode 90 | Step 10 | State: [0.021, 0.064, 0.000, 0.000, 0.253, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0004 | TURN_LEFT: 0.2592 | TURN_RIGHT: 0.3361 | FORWARD_LEFT: 0.0011 | FORWARD_RIGHT: 0.0004 | BACKWARD: 0.4027 | Selected: BACKWARD (prob: 0.4027)
Episode 91 | Step 1 | State: [0.021, 0.056, 0.000, 0.000, 0.155, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1317 | TURN_LEFT: 0.3797 | TURN_RIGHT: 0.2802 | FORWARD_LEFT: 0.0867 | FORWARD_RIGHT: 0.0234 | BACKWARD: 0.0984 | Selected: TURN_RIGHT (prob: 0.2802)
Episode 91 | Step 2 | State: [0.021, 0.034, 0.000, 0.000, 0.147, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2670 | TURN_LEFT: 0.3197 | TURN_RIGHT: 0.1934 | FORWARD_LEFT: 0.1226 | FORWARD_RIGHT: 0.0292 | BACKWARD: 0.0680 | Selected: TURN_LEFT (prob: 0.3197)
Episode 91 | Step 3 | State: [0.021, 0.043, 0.000, 0.000, 0.154, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2146 | TURN_LEFT: 0.3482 | TURN_RIGHT: 0.2205 | FORWARD_LEFT: 0.1111 | FORWARD_RIGHT: 0.0268 | BACKWARD: 0.0789 | Selected: TURN_LEFT (prob: 0.3482)
Episode 91 | Step 4 | State: [0.021, 0.080, 0.000, 0.000, 0.123, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.4213 | TURN_LEFT: 0.2264 | TURN_RIGHT: 0.1296 | FORWARD_LEFT: 0.1426 | FORWARD_RIGHT: 0.0581 | BACKWARD: 0.0219 | Selected: FORWARD (prob: 0.4213)
Episode 91 | Step 5 | State: [0.021, 0.089, 0.000, 0.000, 0.196, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0135 | TURN_LEFT: 0.4421 | TURN_RIGHT: 0.4039 | FORWARD_LEFT: 0.0138 | FORWARD_RIGHT: 0.0072 | BACKWARD: 0.1195 | Selected: TURN_RIGHT (prob: 0.4039)
Episode 91 | Step 6 | State: [0.021, 0.060, 0.000, 0.000, 0.250, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0015 | TURN_LEFT: 0.3449 | TURN_RIGHT: 0.3461 | FORWARD_LEFT: 0.0030 | FORWARD_RIGHT: 0.0011 | BACKWARD: 0.3034 | Selected: BACKWARD (prob: 0.3034)
Episode 91 | Step 7 | State: [0.021, 0.041, 0.000, 0.000, 0.147, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3775 | TURN_LEFT: 0.2672 | TURN_RIGHT: 0.1444 | FORWARD_LEFT: 0.1310 | FORWARD_RIGHT: 0.0349 | BACKWARD: 0.0450 | Selected: FORWARD (prob: 0.3775)
Episode 91 | Step 8 | State: [0.022, 0.060, 0.000, 0.000, 0.247, 0.020, 0.194, 0.020] | Action Distribution: FORWARD: 0.0030 | TURN_LEFT: 0.3711 | TURN_RIGHT: 0.3446 | FORWARD_LEFT: 0.0047 | FORWARD_RIGHT: 0.0016 | BACKWARD: 0.2749 | Selected: TURN_RIGHT (prob: 0.3446)
Episode 91 | Step 9 | State: [0.021, 0.035, 0.000, 0.000, 0.234, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0132 | TURN_LEFT: 0.4041 | TURN_RIGHT: 0.3132 | FORWARD_LEFT: 0.0134 | FORWARD_RIGHT: 0.0034 | BACKWARD: 0.2526 | Selected: TURN_LEFT (prob: 0.4041)
Episode 91 | Step 10 | State: [0.021, 0.059, 0.000, 0.000, 0.246, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0055 | TURN_LEFT: 0.3875 | TURN_RIGHT: 0.3310 | FORWARD_LEFT: 0.0070 | FORWARD_RIGHT: 0.0023 | BACKWARD: 0.2667 | Selected: BACKWARD (prob: 0.2667)
Episode 92 | Step 1 | State: [0.021, 0.040, 0.000, 0.000, 0.147, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.5433 | TURN_LEFT: 0.1783 | TURN_RIGHT: 0.0842 | FORWARD_LEFT: 0.1309 | FORWARD_RIGHT: 0.0383 | BACKWARD: 0.0250 | Selected: FORWARD (prob: 0.5433)
Episode 92 | Step 2 | State: [0.022, 0.057, 0.000, 0.000, 0.242, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0077 | TURN_LEFT: 0.3990 | TURN_RIGHT: 0.3217 | FORWARD_LEFT: 0.0088 | FORWARD_RIGHT: 0.0028 | BACKWARD: 0.2601 | Selected: BACKWARD (prob: 0.2601)
Episode 92 | Step 3 | State: [0.021, 0.040, 0.000, 0.000, 0.148, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.5063 | TURN_LEFT: 0.2017 | TURN_RIGHT: 0.0960 | FORWARD_LEFT: 0.1278 | FORWARD_RIGHT: 0.0370 | BACKWARD: 0.0311 | Selected: FORWARD (prob: 0.5063)
Episode 92 | Step 4 | State: [0.021, 0.057, 0.000, 0.000, 0.241, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0053 | TURN_LEFT: 0.3797 | TURN_RIGHT: 0.3104 | FORWARD_LEFT: 0.0068 | FORWARD_RIGHT: 0.0021 | BACKWARD: 0.2957 | Selected: TURN_RIGHT (prob: 0.3104)
Episode 92 | Step 5 | State: [0.021, 0.034, 0.000, 0.000, 0.228, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0109 | TURN_LEFT: 0.3877 | TURN_RIGHT: 0.2932 | FORWARD_LEFT: 0.0114 | FORWARD_RIGHT: 0.0029 | BACKWARD: 0.2939 | Selected: BACKWARD (prob: 0.2939)
Episode 92 | Step 6 | State: [0.022, 0.022, 0.000, 0.000, 0.144, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3948 | TURN_LEFT: 0.2763 | TURN_RIGHT: 0.1321 | FORWARD_LEFT: 0.1130 | FORWARD_RIGHT: 0.0291 | BACKWARD: 0.0546 | Selected: FORWARD (prob: 0.3948)
Episode 92 | Step 7 | State: [0.021, 0.034, 0.000, 0.000, 0.224, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0046 | TURN_LEFT: 0.3498 | TURN_RIGHT: 0.2799 | FORWARD_LEFT: 0.0063 | FORWARD_RIGHT: 0.0016 | BACKWARD: 0.3579 | Selected: TURN_RIGHT (prob: 0.2799)
Episode 92 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.209, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0081 | TURN_LEFT: 0.3732 | TURN_RIGHT: 0.2834 | FORWARD_LEFT: 0.0094 | FORWARD_RIGHT: 0.0021 | BACKWARD: 0.3239 | Selected: TURN_RIGHT (prob: 0.2834)
Episode 92 | Step 9 | State: [0.021, 0.021, 0.000, 0.000, 0.191, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0139 | TURN_LEFT: 0.4068 | TURN_RIGHT: 0.2983 | FORWARD_LEFT: 0.0145 | FORWARD_RIGHT: 0.0031 | BACKWARD: 0.2634 | Selected: TURN_LEFT (prob: 0.4068)
Episode 92 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.208, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0033 | TURN_LEFT: 0.3309 | TURN_RIGHT: 0.2689 | FORWARD_LEFT: 0.0051 | FORWARD_RIGHT: 0.0011 | BACKWARD: 0.3907 | Selected: BACKWARD (prob: 0.3907)
Episode 93 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.134, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1352 | TURN_LEFT: 0.4201 | TURN_RIGHT: 0.2339 | FORWARD_LEFT: 0.0681 | FORWARD_RIGHT: 0.0156 | BACKWARD: 0.1270 | Selected: TURN_RIGHT (prob: 0.2339)
Episode 93 | Step 2 | State: [0.021, 0.021, 0.000, 0.000, 0.123, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1764 | TURN_LEFT: 0.3993 | TURN_RIGHT: 0.2160 | FORWARD_LEFT: 0.0809 | FORWARD_RIGHT: 0.0188 | BACKWARD: 0.1086 | Selected: TURN_RIGHT (prob: 0.2160)
Episode 93 | Step 3 | State: [0.021, 0.021, 0.000, 0.000, 0.095, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.4182 | TURN_LEFT: 0.2588 | TURN_RIGHT: 0.1200 | FORWARD_LEFT: 0.1262 | FORWARD_RIGHT: 0.0320 | BACKWARD: 0.0448 | Selected: FORWARD (prob: 0.4182)
Episode 93 | Step 4 | State: [0.053, 0.021, 0.000, 0.000, 0.137, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1003 | TURN_LEFT: 0.4667 | TURN_RIGHT: 0.2319 | FORWARD_LEFT: 0.0515 | FORWARD_RIGHT: 0.0115 | BACKWARD: 0.1381 | Selected: TURN_LEFT (prob: 0.4667)
Episode 93 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.182, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0070 | TURN_LEFT: 0.3949 | TURN_RIGHT: 0.3169 | FORWARD_LEFT: 0.0097 | FORWARD_RIGHT: 0.0020 | BACKWARD: 0.2696 | Selected: TURN_RIGHT (prob: 0.3169)
Episode 93 | Step 6 | State: [0.053, 0.021, 0.000, 0.000, 0.136, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1054 | TURN_LEFT: 0.4657 | TURN_RIGHT: 0.2332 | FORWARD_LEFT: 0.0536 | FORWARD_RIGHT: 0.0121 | BACKWARD: 0.1299 | Selected: BACKWARD (prob: 0.1299)
Episode 93 | Step 7 | State: [0.021, 0.021, 0.000, 0.000, 0.094, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.4308 | TURN_LEFT: 0.2488 | TURN_RIGHT: 0.1175 | FORWARD_LEFT: 0.1307 | FORWARD_RIGHT: 0.0335 | BACKWARD: 0.0387 | Selected: TURN_LEFT (prob: 0.2488)
Episode 93 | Step 8 | State: [0.021, 0.021, 0.000, 0.000, 0.122, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.1851 | TURN_LEFT: 0.3922 | TURN_RIGHT: 0.2210 | FORWARD_LEFT: 0.0865 | FORWARD_RIGHT: 0.0202 | BACKWARD: 0.0950 | Selected: BACKWARD (prob: 0.0950)
Episode 93 | Step 9 | State: [0.022, 0.022, 0.000, 0.000, 0.087, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.5403 | TURN_LEFT: 0.1827 | TURN_RIGHT: 0.0806 | FORWARD_LEFT: 0.1359 | FORWARD_RIGHT: 0.0381 | BACKWARD: 0.0224 | Selected: TURN_RIGHT (prob: 0.0806)
Episode 93 | Step 10 | State: [0.021, 0.021, 0.000, 0.000, 0.069, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.6900 | TURN_LEFT: 0.0970 | TURN_RIGHT: 0.0371 | FORWARD_LEFT: 0.1231 | FORWARD_RIGHT: 0.0453 | BACKWARD: 0.0075 | Selected: FORWARD (prob: 0.6900)
Episode 94 | Step 1 | State: [0.021, 0.021, 0.000, 0.000, 0.091, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.5673 | TURN_LEFT: 0.1684 | TURN_RIGHT: 0.0718 | FORWARD_LEFT: 0.1332 | FORWARD_RIGHT: 0.0398 | BACKWARD: 0.0195 | Selected: FORWARD (prob: 0.5673)
Episode 94 | Step 2 | State: [0.052, 0.021, 0.000, 0.000, 0.131, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2732 | TURN_LEFT: 0.3819 | TURN_RIGHT: 0.1614 | FORWARD_LEFT: 0.0905 | FORWARD_RIGHT: 0.0243 | BACKWARD: 0.0687 | Selected: FORWARD_LEFT (prob: 0.0905)
Episode 94 | Step 3 | State: [0.043, 0.021, 0.000, 0.000, 0.264, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.2046 | TURN_RIGHT: 0.1872 | FORWARD_LEFT: 0.0007 | FORWARD_RIGHT: 0.0002 | BACKWARD: 0.6071 | Selected: BACKWARD (prob: 0.6071)
Episode 94 | Step 4 | State: [0.021, 0.021, 0.000, 0.000, 0.161, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0826 | TURN_LEFT: 0.4407 | TURN_RIGHT: 0.2702 | FORWARD_LEFT: 0.0519 | FORWARD_RIGHT: 0.0120 | BACKWARD: 0.1426 | Selected: TURN_LEFT (prob: 0.4407)
Episode 94 | Step 5 | State: [0.021, 0.021, 0.000, 0.000, 0.175, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0461 | TURN_LEFT: 0.4440 | TURN_RIGHT: 0.2934 | FORWARD_LEFT: 0.0357 | FORWARD_RIGHT: 0.0080 | BACKWARD: 0.1728 | Selected: TURN_LEFT (prob: 0.4440)
Episode 94 | Step 6 | State: [0.021, 0.036, 0.000, 0.000, 0.186, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0203 | TURN_LEFT: 0.4354 | TURN_RIGHT: 0.3143 | FORWARD_LEFT: 0.0212 | FORWARD_RIGHT: 0.0052 | BACKWARD: 0.2035 | Selected: FORWARD (prob: 0.0203)
Episode 94 | Step 7 | State: [0.022, 0.051, 0.000, 0.000, 0.317, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0946 | TURN_RIGHT: 0.1400 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.7654 | Selected: TURN_LEFT (prob: 0.0946)
Episode 94 | Step 8 | State: [0.021, 0.066, 0.000, 0.000, 0.333, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0715 | TURN_RIGHT: 0.1288 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.7997 | Selected: BACKWARD (prob: 0.7997)
Episode 94 | Step 9 | State: [0.021, 0.065, 0.000, 0.000, 0.192, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0082 | TURN_LEFT: 0.4302 | TURN_RIGHT: 0.3539 | FORWARD_LEFT: 0.0099 | FORWARD_RIGHT: 0.0039 | BACKWARD: 0.1939 | Selected: BACKWARD (prob: 0.1939)
Episode 94 | Step 10 | State: [0.021, 0.043, 0.000, 0.000, 0.125, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.3063 | TURN_LEFT: 0.3227 | TURN_RIGHT: 0.1650 | FORWARD_LEFT: 0.1096 | FORWARD_RIGHT: 0.0357 | BACKWARD: 0.0606 | Selected: TURN_LEFT (prob: 0.3227)
Episode 95 | Step 1 | State: [0.021, 0.082, 0.000, 0.000, 0.100, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.4764 | TURN_LEFT: 0.2201 | TURN_RIGHT: 0.1094 | FORWARD_LEFT: 0.1071 | FORWARD_RIGHT: 0.0701 | BACKWARD: 0.0169 | Selected: FORWARD (prob: 0.4764)
Episode 95 | Step 2 | State: [0.021, 0.101, 0.000, 0.000, 0.151, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0495 | TURN_LEFT: 0.4915 | TURN_RIGHT: 0.3467 | FORWARD_LEFT: 0.0239 | FORWARD_RIGHT: 0.0243 | BACKWARD: 0.0641 | Selected: TURN_LEFT (prob: 0.4915)
Episode 95 | Step 3 | State: [0.021, 0.138, 0.000, 0.000, 0.155, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0206 | TURN_LEFT: 0.5112 | TURN_RIGHT: 0.4016 | FORWARD_LEFT: 0.0090 | FORWARD_RIGHT: 0.0239 | BACKWARD: 0.0337 | Selected: TURN_RIGHT (prob: 0.4016)
Episode 95 | Step 4 | State: [0.021, 0.101, 0.000, 0.000, 0.150, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0773 | TURN_LEFT: 0.4812 | TURN_RIGHT: 0.3209 | FORWARD_LEFT: 0.0303 | FORWARD_RIGHT: 0.0328 | BACKWARD: 0.0576 | Selected: TURN_LEFT (prob: 0.4812)
Episode 95 | Step 5 | State: [0.021, 0.138, 0.000, 0.000, 0.154, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0351 | TURN_LEFT: 0.5120 | TURN_RIGHT: 0.3761 | FORWARD_LEFT: 0.0120 | FORWARD_RIGHT: 0.0343 | BACKWARD: 0.0305 | Selected: TURN_LEFT (prob: 0.5120)
Episode 95 | Step 6 | State: [0.021, 0.160, 0.000, 0.000, 0.110, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2111 | TURN_LEFT: 0.3738 | TURN_RIGHT: 0.2161 | FORWARD_LEFT: 0.0273 | FORWARD_RIGHT: 0.1656 | BACKWARD: 0.0061 | Selected: TURN_RIGHT (prob: 0.2161)
Episode 95 | Step 7 | State: [0.021, 0.138, 0.000, 0.000, 0.154, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0544 | TURN_LEFT: 0.5081 | TURN_RIGHT: 0.3495 | FORWARD_LEFT: 0.0147 | FORWARD_RIGHT: 0.0462 | BACKWARD: 0.0271 | Selected: TURN_LEFT (prob: 0.5081)
Episode 95 | Step 8 | State: [0.021, 0.160, 0.000, 0.000, 0.110, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.2571 | TURN_LEFT: 0.3386 | TURN_RIGHT: 0.1868 | FORWARD_LEFT: 0.0272 | FORWARD_RIGHT: 0.1854 | BACKWARD: 0.0050 | Selected: TURN_LEFT (prob: 0.3386)
Episode 95 | Step 9 | State: [0.021, 0.156, 0.000, 0.000, 0.065, 0.048, 0.193, 0.020] | Action Distribution: FORWARD: 0.5376 | TURN_LEFT: 0.1458 | TURN_RIGHT: 0.0738 | FORWARD_LEFT: 0.0393 | FORWARD_RIGHT: 0.2018 | BACKWARD: 0.0017 | Selected: FORWARD_RIGHT (prob: 0.2018)
Episode 95 | Step 10 | State: [0.021, 0.118, 0.000, 0.000, 0.168, 0.058, 0.193, 0.020] | Action Distribution: FORWARD: 0.0118 | TURN_LEFT: 0.4478 | TURN_RIGHT: 0.4432 | FORWARD_LEFT: 0.0069 | FORWARD_RIGHT: 0.0098 | BACKWARD: 0.0805 | Selected: TURN_RIGHT (prob: 0.4432)
Episode 96 | Step 1 | State: [0.021, 0.106, 0.000, 0.000, 0.239, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0009 | TURN_LEFT: 0.4033 | TURN_RIGHT: 0.4302 | FORWARD_LEFT: 0.0010 | FORWARD_RIGHT: 0.0016 | BACKWARD: 0.1630 | Selected: TURN_LEFT (prob: 0.4033)
Episode 96 | Step 2 | State: [0.021, 0.118, 0.000, 0.000, 0.168, 0.057, 0.193, 0.020] | Action Distribution: FORWARD: 0.0090 | TURN_LEFT: 0.4388 | TURN_RIGHT: 0.4524 | FORWARD_LEFT: 0.0053 | FORWARD_RIGHT: 0.0080 | BACKWARD: 0.0864 | Selected: TURN_RIGHT (prob: 0.4524)
Episode 96 | Step 3 | State: [0.021, 0.106, 0.000, 0.000, 0.238, 0.020, 0.193, 0.020] | Action Distribution: FORWARD: 0.0006 | TURN_LEFT: 0.3803 | TURN_RIGHT: 0.4409 | FORWARD_LEFT: 0.0007 | FORWARD_RIGHT: 0.0012 | BACKWARD: 0.1762 | Selected: TURN_LEFT (prob: 0.3803)
Episode 96 | Step 4 | State: [0.021, 0.118, 0.000, 0.000, 0.167, 0.057, 0.193, 0.020] | Action Distribution: FORWARD: 0.0061 | TURN_LEFT: 0.4169 | TURN_RIGHT: 0.4690 | FORWARD_LEFT: 0.0040 | FORWARD_RIGHT: 0.0059 | BACKWARD: 0.0981 | Selected: TURN_LEFT (prob: 0.4169)
Episode 96 | Step 5 | State: [0.021, 0.110, 0.000, 0.000, 0.094, 0.100, 0.193, 0.020] | Action Distribution: FORWARD: 0.0750 | TURN_LEFT: 0.4111 | TURN_RIGHT: 0.3907 | FORWARD_LEFT: 0.0292 | FORWARD_RIGHT: 0.0275 | BACKWARD: 0.0666 | Selected: TURN_LEFT (prob: 0.4111)
Episode 96 | Step 6 | State: [0.021, 0.084, 0.000, 0.000, 0.019, 0.148, 0.200, 0.020] | Action Distribution: FORWARD: 0.2967 | TURN_LEFT: 0.3138 | TURN_RIGHT: 0.2169 | FORWARD_LEFT: 0.0757 | FORWARD_RIGHT: 0.0488 | BACKWARD: 0.0481 | Selected: FORWARD_RIGHT (prob: 0.0488)
Episode 96 | Step 7 | State: [0.021, 0.083, 0.000, 0.000, 0.118, 0.212, 0.193, 0.020] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0999 | TURN_RIGHT: 0.2047 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0001 | BACKWARD: 0.6952 | Selected: BACKWARD (prob: 0.6952)
Episode 96 | Step 8 | State: [0.021, 0.120, 0.000, 0.000, 0.086, 0.091, 0.193, 0.020] | Action Distribution: FORWARD: 0.0919 | TURN_LEFT: 0.3873 | TURN_RIGHT: 0.3976 | FORWARD_LEFT: 0.0309 | FORWARD_RIGHT: 0.0363 | BACKWARD: 0.0560 | Selected: TURN_LEFT (prob: 0.3873)
Episode 96 | Step 9 | State: [0.021, 0.107, 0.000, 0.000, 0.034, 0.132, 0.198, 0.020] | Action Distribution: FORWARD: 0.2284 | TURN_LEFT: 0.3297 | TURN_RIGHT: 0.2820 | FORWARD_LEFT: 0.0627 | FORWARD_RIGHT: 0.0514 | BACKWARD: 0.0457 | Selected: TURN_LEFT (prob: 0.3297)
